  card           ,code            ,rgb             ,hex    ,name              ,domain        
  PQ_4967-colors ,PQ-3935C        ,"rgb(243,234,93) ",#F3EA5D,                  ,product-design
  PQ_4967-colors ,PQ-12-0525TCX   ,"rgb(227,234,165)",#E3EAA5,Luminary Green    ,product-design
  PQ_4967-colors ,PQ-9580C        ,"rgb(225,239,206)",#E1EFCE,                  ,product-design
  PQ_4967-colors ,PQ-9521C        ,"rgb(213,233,225)",#D5E9E1,                  ,product-design
  PQ_4967-colors ,PQ-9560C        ,"rgb(223,239,219)",#DFEFDB,                  ,product-design
  PQ_4967-colors ,PQ-12-5508TCX   ,"rgb(216,233,229)",#D8E9E5,Hushed Green      ,product-design
  PQ_4967-colors ,PQ-9540C        ,"rgb(225,240,229)",#E1F0E5,                  ,product-design
  PQ_4967-colors ,PQ-108C         ,"rgb(254,219,0)  ",#FEDB00,                  ,product-design
  PQ_4967-colors ,PQ-YellowC      ,"rgb(254,221,0)  ",#FEDD00,                  ,product-design
  PQ_4967-colors ,PQ-13-0646TCX   ,"rgb(234,217,78) ",#EAD94E,Meadowlark        ,product-design
  PQ_4967-colors ,PQ-12-0524TCX   ,"rgb(223,222,155)",#DFDE9B,Citron            ,product-design
  PQ_4967-colors ,PQ-9122C        ,"rgb(228,226,183)",#E4E2B7,                  ,product-design
  PQ_4967-colors ,PQ-9563C        ,"rgb(213,221,206)",#D5DDCE,                  ,product-design
  PQ_4967-colors ,PQ-9581C        ,"rgb(222,231,205)",#DEE7CD,                  ,product-design
  PQ_4967-colors ,PQ-1788C        ,"rgb(238,39,55)  ",#EE2737,                  ,product-design
  PQ_4967-colors ,PQ-17-1563TCX   ,"rgb(235,60,39)  ",#EB3C27,Cherry Tomato     ,product-design
  PQ_4967-colors ,PQ-191C         ,"rgb(239,66,111) ",#EF426F,                  ,product-design
  PQ_4967-colors ,PQ-2034C        ,"rgb(231,60,62)  ",#E73C3E,                  ,product-design
  PQ_4967-colors ,PQ-Red032C      ,"rgb(239,51,64)  ",#EF3340,                  ,product-design
  PQ_4967-colors ,PQ-1915C        ,"rgb(239,74,129) ",#EF4A81,                  ,product-design
  PQ_4967-colors ,PQ-17-1464TCX   ,"rgb(240,86,39)  ",#F05627,Red Orange        ,product-design
  PQ_4967-colors ,PQ-17-1755TCX   ,"rgb(228,68,94)  ",#E4445E,Paradise Pink     ,product-design
  PQ_4967-colors ,PQ-17-1937TCX   ,"rgb(229,89,130) ",#E55982,Hot Pink          ,product-design
  PQ_4967-colors ,PQ-16-1363TCX   ,"rgb(233,92,32)  ",#E95C20,Puffin's Bill     ,product-design
  PQ_4967-colors ,PQ-17-1562TCX   ,"rgb(231,74,51)  ",#E74A33,Mandarin Red      ,product-design
  PQ_4967-colors ,PQ-211C         ,"rgb(245,126,182)",#F57EB6,                  ,product-design
  PQ_4967-colors ,PQ-17-1456TCX   ,"rgb(226,88,62)  ",#E2583E,Tigerlily         ,product-design
  PQ_4967-colors ,PQ-2348C        ,"rgb(229,85,79)  ",#E5554F,                  ,product-design
  PQ_4967-colors ,PQ-16-2126TCX   ,"rgb(233,106,151)",#E96A97,Azalea Pink       ,product-design
  PQ_4967-colors ,PQ-716C         ,"rgb(234,118,0)  ",#EA7600,                  ,product-design
  PQ_4967-colors ,PQ-934C         ,"rgb(252,141,224)",#FC8DE0,                  ,product-design
  PQ_4967-colors ,PQ-223C         ,"rgb(239,149,207)",#EF95CF,                  ,product-design
  PQ_4967-colors ,PQ-1505C        ,"rgb(255,105,0)  ",#FF6900,                  ,product-design
  PQ_4967-colors ,PQ-17-1736TCX   ,"rgb(234,102,118)",#EA6676,Sun Kissed Coral  ,product-design
  PQ_4967-colors ,PQ-17-1930TCX   ,"rgb(235,96,129) ",#EB6081,Camellia Rose     ,product-design
  PQ_4967-colors ,PQ-144C         ,"rgb(237,139,0)  ",#ED8B00,                  ,product-design
  PQ_4967-colors ,PQ-158C         ,"rgb(232,119,34) ",#E87722,                  ,product-design
  PQ_4967-colors ,PQ-17-1360TCX   ,"rgb(232,112,58) ",#E8703A,Celosia Orange    ,product-design
  PQ_4967-colors ,PQ-16-1450TCX   ,"rgb(223,114,83) ",#DF7253,Flamingo          ,product-design
  PQ_4967-colors ,PQ-7416C        ,"rgb(229,106,84) ",#E56A54,                  ,product-design
  PQ_4967-colors ,PQ-2012C        ,"rgb(239,150,0)  ",#EF9600,                  ,product-design
  PQ_4967-colors ,PQ-16-1344TCX   ,"rgb(226,122,83) ",#E27A53,Dusty Orange      ,product-design
  PQ_4967-colors ,PQ-7576C        ,"rgb(219,134,78) ",#DB864E,                  ,product-design
  PQ_4967-colors ,PQ-2434C        ,"rgb(227,119,94) ",#E3775E,                  ,product-design
  PQ_4967-colors ,PQ-16-1626TCX   ,"rgb(222,130,134)",#DE8286,Peach Blossom     ,product-design
  PQ_4967-colors ,PQ-16-1723TCX   ,"rgb(230,121,142)",#E6798E,Confetti          ,product-design
  PQ_4967-colors ,PQ-2445C        ,"rgb(221,135,141)",#DD878D,                  ,product-design
  PQ_4967-colors ,PQ-493C         ,"rgb(220,134,153)",#DC8699,                  ,product-design
  PQ_4967-colors ,PQ-15-2217TCX   ,"rgb(232,129,166)",#E881A6,Aurora Pink       ,product-design
  PQ_4967-colors ,PQ-204C         ,"rgb(231,130,169)",#E782A9,                  ,product-design
  PQ_4967-colors ,PQ-15-2913TCX   ,"rgb(222,155,196)",#DE9BC4,Lilac Chiffon     ,product-design
  PQ_4967-colors ,PQ-124C         ,"rgb(234,170,0)  ",#EAAA00,                  ,product-design
  PQ_4967-colors ,PQ-2431C        ,"rgb(222,146,82) ",#DE9252,                  ,product-design
  PQ_4967-colors ,PQ-16-1142TCX   ,"rgb(219,155,89) ",#DB9B59,Golden Nugget     ,product-design
  PQ_4967-colors ,PQ-16-1338TCX   ,"rgb(222,142,101)",#DE8E65,Copper Tan        ,product-design
  PQ_4967-colors ,PQ-15-1333TCX   ,"rgb(225,146,122)",#E1927A,Canyon Sunset     ,product-design
  PQ_4967-colors ,PQ-16-1329TCX   ,"rgb(227,142,132)",#E38E84,Coral Haze        ,product-design
  PQ_4967-colors ,PQ-16-1520TCX   ,"rgb(221,146,137)",#DD9289,Lobster Bisque    ,product-design
  PQ_4967-colors ,PQ-15-1912TCX   ,"rgb(222,152,171)",#DE98AB,Sea Pink          ,product-design
  PQ_4967-colors ,PQ-15-2214TCX   ,"rgb(226,144,178)",#E290B2,Rosebloom         ,product-design
  PQ_4967-colors ,PQ-15-1054TCX   ,"rgb(238,150,38) ",#EE9626,Cadmium Yellow    ,product-design
  PQ_4967-colors ,PQ-2011C        ,"rgb(237,155,51) ",#ED9B33,                  ,product-design
  PQ_4967-colors ,PQ-15-1237TCX   ,"rgb(221,151,96) ",#DD9760,Apricot Tan       ,product-design
  PQ_4967-colors ,PQ-15-1234TCX   ,"rgb(221,156,107)",#DD9C6B,Gold Earth        ,product-design
  PQ_4967-colors ,PQ-15-1327TCX   ,"rgb(217,155,124)",#D99B7C,Peach Bloom       ,product-design
  PQ_4967-colors ,PQ-7514C        ,"rgb(213,162,134)",#D5A286,                  ,product-design
  PQ_4967-colors ,PQ-15-1515TCX   ,"rgb(217,166,161)",#D9A6A1,Mellow Rose       ,product-design
  PQ_4967-colors ,PQ-15-0955TCX   ,"rgb(236,168,37) ",#ECA825,Old Gold          ,product-design
  PQ_4967-colors ,PQ-472C         ,"rgb(229,158,109)",#E59E6D,                  ,product-design
  PQ_4967-colors ,PQ-721C         ,"rgb(221,164,111)",#DDA46F,                  ,product-design
  PQ_4967-colors ,PQ-2438C        ,"rgb(227,161,132)",#E3A184,                  ,product-design
  PQ_4967-colors ,PQ-2338C        ,"rgb(222,163,156)",#DEA39C,                  ,product-design
  PQ_4967-colors ,PQ-2444C        ,"rgb(220,165,156)",#DCA59C,                  ,product-design
  PQ_4967-colors ,PQ-3519C        ,"rgb(224,164,161)",#E0A4A1,                  ,product-design
  PQ_4967-colors ,PQ-501C         ,"rgb(218,165,173)",#DAA5AD,                  ,product-design
  PQ_4967-colors ,PQ-14-2307TCX   ,"rgb(219,169,184)",#DBA9B8,Cameo Pink        ,product-design
  PQ_4967-colors ,PQ-7430C        ,"rgb(220,169,191)",#DCA9BF,                  ,product-design
  PQ_4967-colors ,PQ-14-3207TCX   ,"rgb(217,175,202)",#D9AFCA,Pink Lavender     ,product-design
  PQ_4967-colors ,PQ-243C         ,"rgb(234,184,228)",#EAB8E4,                  ,product-design
  PQ_4967-colors ,PQ-250C         ,"rgb(231,186,228)",#E7BAE4,                  ,product-design
  PQ_4967-colors ,PQ-2365C        ,"rgb(239,186,225)",#EFBAE1,                  ,product-design
  PQ_4967-colors ,PQ-921C         ,"rgb(248,163,230)",#F8A3E6,                  ,product-design
  PQ_4967-colors ,PQ-13-0946TCX   ,"rgb(231,170,86) ",#E7AA56,Jurassic Gold     ,product-design
  PQ_4967-colors ,PQ-14-0941TCX   ,"rgb(235,168,81) ",#EBA851,Beeswax           ,product-design
  PQ_4967-colors ,PQ-7411C        ,"rgb(230,166,93) ",#E6A65D,                  ,product-design
  PQ_4967-colors ,PQ-14-1316TCX   ,"rgb(222,170,155)",#DEAA9B,Dusty Pink        ,product-design
  PQ_4967-colors ,PQ-14-1313TCX   ,"rgb(219,176,162)",#DBB0A2,Rose Cloud        ,product-design
  PQ_4967-colors ,PQ-15-1415TCX   ,"rgb(226,169,161)",#E2A9A1,Coral Cloud       ,product-design
  PQ_4967-colors ,PQ-14-1310TCX   ,"rgb(215,184,171)",#D7B8AB,Cameo Rose        ,product-design
  PQ_4967-colors ,PQ-14-1508TCX   ,"rgb(220,177,175)",#DCB1AF,Silver Pink       ,product-design
  PQ_4967-colors ,PQ-508C         ,"rgb(228,169,187)",#E4A9BB,                  ,product-design
  PQ_4967-colors ,PQ-685C         ,"rgb(220,182,201)",#DCB6C9,                  ,product-design
  PQ_4967-colors ,PQ-517C         ,"rgb(235,198,223)",#EBC6DF,                  ,product-design
  PQ_4967-colors ,PQ-7409C        ,"rgb(240,179,35) ",#F0B323,                  ,product-design
  PQ_4967-colors ,PQ-3596C        ,"rgb(222,182,129)",#DEB681,                  ,product-design
  PQ_4967-colors ,PQ-14-1122TCX   ,"rgb(218,181,143)",#DAB58F,Sheepskin         ,product-design
  PQ_4967-colors ,PQ-14-1127TCX   ,"rgb(224,181,137)",#E0B589,Desert Mist       ,product-design
  PQ_4967-colors ,PQ-727C         ,"rgb(217,180,143)",#D9B48F,                  ,product-design
  PQ_4967-colors ,PQ-13-1014TCX   ,"rgb(216,185,152)",#D8B998,Mellow Buff       ,product-design
  PQ_4967-colors ,PQ-3544C        ,"rgb(225,182,161)",#E1B6A1,                  ,product-design
  PQ_4967-colors ,PQ-14-1311TCX   ,"rgb(221,182,171)",#DDB6AB,Evening Sand      ,product-design
  PQ_4967-colors ,PQ-14-1314TCX   ,"rgb(223,186,169)",#DFBAA9,Spanish Villa     ,product-design
  PQ_4967-colors ,PQ-2310C        ,"rgb(217,192,169)",#D9C0A9,                  ,product-design
  PQ_4967-colors ,PQ-14-1907TCX   ,"rgb(223,184,182)",#DFB8B6,Peachskin         ,product-design
  PQ_4967-colors ,PQ-5025C        ,"rgb(219,183,187)",#DBB7BB,                  ,product-design
  PQ_4967-colors ,PQ-679C         ,"rgb(222,190,210)",#DEBED2,                  ,product-design
  PQ_4967-colors ,PQ-2085C        ,"rgb(222,205,231)",#DECDE7,                  ,product-design
  PQ_4967-colors ,PQ-13-0746TCX   ,"rgb(238,200,67) ",#EEC843,Maize             ,product-design
  PQ_4967-colors ,PQ-2006C        ,"rgb(235,188,78) ",#EBBC4E,                  ,product-design
  PQ_4967-colors ,PQ-14-0848TCX   ,"rgb(240,192,90) ",#F0C05A,Mimosa            ,product-design
  PQ_4967-colors ,PQ-14-0936TCX   ,"rgb(223,192,138)",#DFC08A,Sahara Sun        ,product-design
  PQ_4967-colors ,PQ-14-1113TCX   ,"rgb(216,192,157)",#D8C09D,Marzipan          ,product-design
  PQ_4967-colors ,PQ-13-1011TCX   ,"rgb(218,192,167)",#DAC0A7,Ivory Cream       ,product-design
  PQ_4967-colors ,PQ-13-1013TCX   ,"rgb(221,188,160)",#DDBCA0,Appleblossom      ,product-design
  PQ_4967-colors ,PQ-13-1015TCX   ,"rgb(220,189,158)",#DCBD9E,Honey Peach       ,product-design
  PQ_4967-colors ,PQ-14-1119TCX   ,"rgb(223,192,159)",#DFC09F,Winter Wheat      ,product-design
  PQ_4967-colors ,PQ-4675C        ,"rgb(220,191,166)",#DCBFA6,                  ,product-design
  PQ_4967-colors ,PQ-726C         ,"rgb(224,192,159)",#E0C09F,                  ,product-design
  PQ_4967-colors ,PQ-14-1210TCX   ,"rgb(216,192,173)",#D8C0AD,Shifting Sand     ,product-design
  PQ_4967-colors ,PQ-13-1208TCX   ,"rgb(226,189,179)",#E2BDB3,Peachy Keen       ,product-design
  PQ_4967-colors ,PQ-14-1309TCX   ,"rgb(219,190,183)",#DBBEB7,Peach Whip        ,product-design
  PQ_4967-colors ,PQ-4755C        ,"rgb(215,196,183)",#D7C4B7,                  ,product-design
  PQ_4967-colors ,PQ-7605C        ,"rgb(225,187,180)",#E1BBB4,                  ,product-design
  PQ_4967-colors ,PQ-7611C        ,"rgb(221,188,176)",#DDBCB0,                  ,product-design
  PQ_4967-colors ,PQ-9082C        ,"rgb(210,205,195)",#D2CDC3,                  ,product-design
  PQ_4967-colors ,PQ-13-3804TCX   ,"rgb(212,202,205)",#D4CACD,Gray Lilac        ,product-design
  PQ_4967-colors ,PQ-7429C        ,"rgb(226,188,203)",#E2BCCB,                  ,product-design
  PQ_4967-colors ,PQ-2051C        ,"rgb(221,194,207)",#DDC2CF,                  ,product-design
  PQ_4967-colors ,PQ-9361C        ,"rgb(220,211,231)",#DCD3E7,                  ,product-design
  PQ_4967-colors ,PQ-14-0827TCX   ,"rgb(227,204,129)",#E3CC81,Dusky Citron      ,product-design
  PQ_4967-colors ,PQ-13-0915TCX   ,"rgb(220,201,158)",#DCC99E,Reed Yellow       ,product-design
  PQ_4967-colors ,PQ-13-0922TCX   ,"rgb(224,201,146)",#E0C992,Straw             ,product-design
  PQ_4967-colors ,PQ-13-0613TCX   ,"rgb(217,202,165)",#D9CAA5,Chino Green       ,product-design
  PQ_4967-colors ,PQ-14-1108TCX   ,"rgb(215,202,176)",#D7CAB0,Wood Ash          ,product-design
  PQ_4967-colors ,PQ-13-0513TCX   ,"rgb(216,207,178)",#D8CFB2,Frozen Dew        ,product-design
  PQ_4967-colors ,PQ-13-0907TCX   ,"rgb(216,204,187)",#D8CCBB,Sandshell         ,product-design
  PQ_4967-colors ,PQ-13-1006TCX   ,"rgb(219,204,181)",#DBCCB5,Crème Brûlée      ,product-design
  PQ_4967-colors ,PQ-13-1008TCX   ,"rgb(218,204,180)",#DACCB4,Bleached Sand     ,product-design
  PQ_4967-colors ,PQ-13-1308TCX   ,"rgb(218,202,183)",#DACAB7,Brazilian Sand    ,product-design
  PQ_4967-colors ,PQ-482C         ,"rgb(219,200,182)",#DBC8B6,                  ,product-design
  PQ_4967-colors ,PQ-12-0105TCX   ,"rgb(215,208,192)",#D7D0C0,Bone White        ,product-design
  PQ_4967-colors ,PQ-12-0110TCX   ,"rgb(215,207,187)",#D7CFBB,Pistachio Shell   ,product-design
  PQ_4967-colors ,PQ-12-1403TCX   ,"rgb(220,205,188)",#DCCDBC,Tapioca           ,product-design
  PQ_4967-colors ,PQ-12-1404TCX   ,"rgb(219,203,189)",#DBCBBD,Pink Tint         ,product-design
  PQ_4967-colors ,PQ-13-1106TCX   ,"rgb(222,205,190)",#DECDBE,Sand Dollar       ,product-design
  PQ_4967-colors ,PQ-13-1107TCX   ,"rgb(218,203,190)",#DACBBE,Whisper Pink      ,product-design
  PQ_4967-colors ,PQ-13-3801TCX   ,"rgb(215,203,196)",#D7CBC4,Crystal Gray      ,product-design
  PQ_4967-colors ,PQ-13-3803TCX   ,"rgb(215,205,205)",#D7CDCD,Lilac Ash         ,product-design
  PQ_4967-colors ,PQ-12-2903TCX   ,"rgb(222,198,211)",#DEC6D3,Light Lilac       ,product-design
  PQ_4967-colors ,PQ-5245C        ,"rgb(219,205,211)",#DBCDD3,                  ,product-design
  PQ_4967-colors ,PQ-13-3405TCX   ,"rgb(224,199,215)",#E0C7D7,Lilac Snow        ,product-design
  PQ_4967-colors ,PQ-13-3802TCX   ,"rgb(219,210,219)",#DBD2DB,Orchid Tint       ,product-design
  PQ_4967-colors ,PQ-13-4108TCX   ,"rgb(213,213,216)",#D5D5D8,Nimbus Cloud      ,product-design
  PQ_4967-colors ,PQ-9362C        ,"rgb(220,212,229)",#DCD4E5,                  ,product-design
  PQ_4967-colors ,PQ-109C         ,"rgb(255,209,0)  ",#FFD100,                  ,product-design
  PQ_4967-colors ,PQ-12-0626TCX   ,"rgb(220,212,148)",#DCD494,Lemon Grass       ,product-design
  PQ_4967-colors ,PQ-13-0333TCX   ,"rgb(225,213,144)",#E1D590,Lima Bean         ,product-design
  PQ_4967-colors ,PQ-614C         ,"rgb(220,213,154)",#DCD59A,                  ,product-design
  PQ_4967-colors ,PQ-13-0614TCX   ,"rgb(220,216,168)",#DCD8A8,Garden Glade      ,product-design
  PQ_4967-colors ,PQ-7500C        ,"rgb(223,209,167)",#DFD1A7,                  ,product-design
  PQ_4967-colors ,PQ-9163C        ,"rgb(216,207,185)",#D8CFB9,                  ,product-design
  PQ_4967-colors ,PQ-13-0908TCX   ,"rgb(223,209,190)",#DFD1BE,Parchment         ,product-design
  PQ_4967-colors ,PQ-7527C        ,"rgb(214,210,196)",#D6D2C4,                  ,product-design
  PQ_4967-colors ,PQ-12-0404TCX   ,"rgb(218,216,201)",#DAD8C9,Light Gray        ,product-design
  PQ_4967-colors ,PQ-12-6204TCX   ,"rgb(215,215,199)",#D7D7C7,Silver Green      ,product-design
  PQ_4967-colors ,PQ-13-0905TCX   ,"rgb(221,213,199)",#DDD5C7,Birch             ,product-design
  PQ_4967-colors ,PQ-WarmGray1C   ,"rgb(215,210,203)",#D7D2CB,                  ,product-design
  PQ_4967-colors ,PQ-13-0002TCX   ,"rgb(219,213,209)",#DBD5D1,White Sand        ,product-design
  PQ_4967-colors ,PQ-9103C        ,"rgb(213,216,210)",#D5D8D2,                  ,product-design
  PQ_4967-colors ,PQ-12-4305TCX   ,"rgb(211,222,223)",#D3DEDF,Spa Blue          ,product-design
  PQ_4967-colors ,PQ-12-4705TCX   ,"rgb(214,219,217)",#D6DBD9,Blue Blush        ,product-design
  PQ_4967-colors ,PQ-13-3406TCX   ,"rgb(224,208,219)",#E0D0DB,Orchid Ice        ,product-design
  PQ_4967-colors ,PQ-5315C        ,"rgb(216,215,223)",#D8D7DF,                  ,product-design
  PQ_4967-colors ,PQ-9342C        ,"rgb(224,212,226)",#E0D4E2,                  ,product-design
  PQ_4967-colors ,PQ-9343C        ,"rgb(222,209,225)",#DED1E1,                  ,product-design
  PQ_4967-colors ,PQ-9360C        ,"rgb(222,216,235)",#DED8EB,                  ,product-design
  PQ_4967-colors ,PQ-9384C        ,"rgb(218,223,236)",#DADFEC,                  ,product-design
  PQ_4967-colors ,PQ-9402C        ,"rgb(213,224,234)",#D5E0EA,                  ,product-design
  PQ_4967-colors ,PQ-Yellow012C   ,"rgb(255,215,0)  ",#FFD700,                  ,product-design
  PQ_4967-colors ,PQ-115C         ,"rgb(253,218,36) ",#FDDA24,                  ,product-design
  PQ_4967-colors ,PQ-13-0858TCX   ,"rgb(255,218,41) ",#FFDA29,Vibrant Yellow    ,product-design
  PQ_4967-colors ,PQ-12-0642TCX   ,"rgb(237,221,89) ",#EDDD59,Aurora            ,product-design
  PQ_4967-colors ,PQ-12-0646TCX   ,"rgb(235,223,103)",#EBDF67,Celandine         ,product-design
  PQ_4967-colors ,PQ-460C         ,"rgb(228,215,126)",#E4D77E,                  ,product-design
  PQ_4967-colors ,PQ-13-0720TCX   ,"rgb(229,214,142)",#E5D68E,Custard           ,product-design
  PQ_4967-colors ,PQ-9123C        ,"rgb(220,217,185)",#DCD9B9,                  ,product-design
  PQ_4967-colors ,PQ-9603C        ,"rgb(217,217,195)",#D9D9C3,                  ,product-design
  PQ_4967-colors ,PQ-12-0104TCX   ,"rgb(225,219,200)",#E1DBC8,White Asparagus   ,product-design
  PQ_4967-colors ,PQ-12-5201TCX   ,"rgb(218,220,208)",#DADCD0,Icicle            ,product-design
  PQ_4967-colors ,PQ-12-5202TCX   ,"rgb(222,215,200)",#DED7C8,Turtledove        ,product-design
  PQ_4967-colors ,PQ-9081C        ,"rgb(223,220,212)",#DFDCD4,                  ,product-design
  PQ_4967-colors ,PQ-9102C        ,"rgb(217,219,213)",#D9DBD5,                  ,product-design
  PQ_4967-colors ,PQ-CoolGray1C   ,"rgb(217,217,214)",#D9D9D6,                  ,product-design
  PQ_4967-colors ,PQ-7443C        ,"rgb(221,218,232)",#DDDAE8,                  ,product-design
  PQ_4967-colors ,PQ-7541C        ,"rgb(217,225,226)",#D9E1E2,                  ,product-design
  PQ_4967-colors ,PQ-649C         ,"rgb(219,226,233)",#DBE2E9,                  ,product-design
  PQ_4967-colors ,PQ-656C         ,"rgb(221,229,237)",#DDE5ED,                  ,product-design
  PQ_4967-colors ,PQ-9380C        ,"rgb(222,225,236)",#DEE1EC,                  ,product-design
  PQ_4967-colors ,PQ-602C         ,"rgb(240,232,123)",#F0E87B,                  ,product-design
  PQ_4967-colors ,PQ-608C         ,"rgb(233,225,134)",#E9E186,                  ,product-design
  PQ_4967-colors ,PQ-9584C        ,"rgb(220,225,203)",#DCE1CB,                  ,product-design
  PQ_4967-colors ,PQ-11-0304TCX   ,"rgb(221,227,213)",#DDE3D5,Water Lily        ,product-design
  PQ_4967-colors ,PQ-12-5404TCX   ,"rgb(224,230,215)",#E0E6D7,Whisper Green     ,product-design
  PQ_4967-colors ,PQ-12-6206TCX   ,"rgb(216,227,215)",#D8E3D7,Fairest Jade      ,product-design
  PQ_4967-colors ,PQ-12-6207TCX   ,"rgb(221,226,214)",#DDE2D6,Frost             ,product-design
  PQ_4967-colors ,PQ-12-6208TCX   ,"rgb(220,228,215)",#DCE4D7,Phantom Green     ,product-design
  PQ_4967-colors ,PQ-393C         ,"rgb(240,236,116)",#F0EC74,                  ,product-design
  PQ_4967-colors ,PQ-12-0740TCX   ,"rgb(240,232,125)",#F0E87D,Limelight         ,product-design
  PQ_4967-colors ,PQ-930C         ,"rgb(238,243,134)",#EEF386,                  ,product-design
  PQ_4967-colors ,PQ-11-0622TCX   ,"rgb(238,231,142)",#EEE78E,Yellow Iris       ,product-design
  PQ_4967-colors ,PQ-11-0620TCX   ,"rgb(238,234,151)",#EEEA97,Elfin Yellow      ,product-design
  PQ_4967-colors ,PQ-11-0623TCX   ,"rgb(236,233,155)",#ECE99B,Yellow Pear       ,product-design
  PQ_4967-colors ,PQ-937C         ,"rgb(239,244,164)",#EFF4A4,                  ,product-design
  PQ_4967-colors ,PQ-11-0618TCX   ,"rgb(237,233,173)",#EDE9AD,Wax Yellow        ,product-design
  PQ_4967-colors ,PQ-11-0710TCX   ,"rgb(237,237,183)",#EDEDB7,Tender Yellow     ,product-design
  PQ_4967-colors ,PQ-9600C        ,"rgb(231,237,200)",#E7EDC8,                  ,product-design
  PQ_4967-colors ,PQ-11-0410TCX   ,"rgb(231,234,203)",#E7EACB,Sylvan Green      ,product-design
  PQ_4967-colors ,PQ-12-0607TCX   ,"rgb(233,234,200)",#E9EAC8,Green Essence     ,product-design
  PQ_4967-colors ,PQ-9020C        ,"rgb(238,238,200)",#EEEEC8,                  ,product-design
  PQ_4967-colors ,PQ-9544C        ,"rgb(229,239,218)",#E5EFDA,                  ,product-design
  PQ_4967-colors ,PQ-9541C        ,"rgb(223,236,226)",#DFECE2,                  ,product-design
  PQ_4967-colors ,PQ-9041C        ,"rgb(223,236,228)",#DFECE4,                  ,product-design
  PQ_4967-colors ,PQ-9063C        ,"rgb(231,239,231)",#E7EFE7,                  ,product-design
  PQ_4967-colors ,PQ-9525C        ,"rgb(229,239,226)",#E5EFE2,                  ,product-design
  PQ_4967-colors ,PQ-11-4601TCX   ,"rgb(226,234,235)",#E2EAEB,Bit of Blue       ,product-design
  PQ_4967-colors ,PQ-9062C        ,"rgb(230,238,236)",#E6EEEC,                  ,product-design
  PQ_4967-colors ,PQ-11-4001TCX   ,"rgb(237,241,254)",#EDF1FE,Brilliant White   ,product-design
  PQ_4967-colors ,PQ-14-0760TCX   ,"rgb(255,212,0)  ",#FFD400,Cyber Yellow      ,product-design
  PQ_4967-colors ,PQ-7404C        ,"rgb(244,218,64) ",#F4DA40,                  ,product-design
  PQ_4967-colors ,PQ-12-0738TCX   ,"rgb(239,220,117)",#EFDC75,Yellow Cream      ,product-design
  PQ_4967-colors ,PQ-601C         ,"rgb(240,233,145)",#F0E991,                  ,product-design
  PQ_4967-colors ,PQ-BrightRedC   ,"rgb(249,56,34)  ",#F93822,                  ,product-design
  PQ_4967-colors ,PQ-1787C        ,"rgb(244,54,76)  ",#F4364C,                  ,product-design
  PQ_4967-colors ,PQ-172C         ,"rgb(250,70,22)  ",#FA4616,                  ,product-design
  PQ_4967-colors ,PQ-17-1361TCX   ,"rgb(244,85,32)  ",#F45520,Scarlet Ibis      ,product-design
  PQ_4967-colors ,PQ-17-1462TCX   ,"rgb(242,85,44)  ",#F2552C,Flame             ,product-design
  PQ_4967-colors ,PQ-16-1358TCX   ,"rgb(249,103,20) ",#F96714,Orange Tiger      ,product-design
  PQ_4967-colors ,PQ-2027C        ,"rgb(238,83,64)  ",#EE5340,                  ,product-design
  PQ_4967-colors ,PQ-184C         ,"rgb(246,82,117) ",#F65275,                  ,product-design
  PQ_4967-colors ,PQ-17-1656TCX   ,"rgb(243,91,83)  ",#F35B53,Hot Coral         ,product-design
  PQ_4967-colors ,PQ-17-1744TCX   ,"rgb(238,92,108) ",#EE5C6C,Calypso Coral     ,product-design
  PQ_4967-colors ,PQ-709C         ,"rgb(239,96,121) ",#EF6079,                  ,product-design
  PQ_4967-colors ,PQ-913C         ,"rgb(255,146,218)",#FF92DA,                  ,product-design
  PQ_4967-colors ,PQ-2037C        ,"rgb(243,149,199)",#F395C7,                  ,product-design
  PQ_4967-colors ,PQ-2018C        ,"rgb(255,117,0)  ",#FF7500,                  ,product-design
  PQ_4967-colors ,PQ-16-1459TCX   ,"rgb(236,106,55) ",#EC6A37,Mandarin Orange   ,product-design
  PQ_4967-colors ,PQ-16-1453TCX   ,"rgb(249,101,49) ",#F96531,Exotic Orange     ,product-design
  PQ_4967-colors ,PQ-16-1462TCX   ,"rgb(245,103,51) ",#F56733,Golden Poppy      ,product-design
  PQ_4967-colors ,PQ-2026C        ,"rgb(244,99,58)  ",#F4633A,                  ,product-design
  PQ_4967-colors ,PQ-16-1362TCX   ,"rgb(249,99,59)  ",#F9633B,Vermillion Orange ,product-design
  PQ_4967-colors ,PQ-16-1452TCX   ,"rgb(243,105,68) ",#F36944,Firecracker       ,product-design
  PQ_4967-colors ,PQ-17-1547TCX   ,"rgb(234,103,89) ",#EA6759,Emberglow         ,product-design
  PQ_4967-colors ,PQ-17-1643TCX   ,"rgb(234,107,106)",#EA6B6A,Porcelain Rose    ,product-design
  PQ_4967-colors ,PQ-16-1735TCX   ,"rgb(238,109,138)",#EE6D8A,Pink Lemonade     ,product-design
  PQ_4967-colors ,PQ-17-1928TCX   ,"rgb(234,115,141)",#EA738D,Bubblegum         ,product-design
  PQ_4967-colors ,PQ-16-1356TCX   ,"rgb(244,115,39) ",#F47327,Persimmon Orange  ,product-design
  PQ_4967-colors ,PQ-16-1539TCX   ,"rgb(237,116,100)",#ED7464,Coral             ,product-design
