  code       ,rgb             ,hex    ,name              
  18-5410 TCX,"rgb(78,104,102) ",#4E6866,Silver Pine       
  18-5606 TCX,"rgb(87,102,100) ",#576664,Balsam Green      
  18-4214 TCX,"rgb(88,100,109) ",#58646D,Stormy Weather    
  18-3918 TCX,"rgb(84,100,119) ",#546477,China Blue        
  18-4025 TCX,"rgb(81,107,132) ",#516B84,Copen Blue        
  18-4027 TCX,"rgb(80,104,134) ",#506886,Moonlight Blue    
  18-0107 TCX,"rgb(90,114,71)  ",#5A7247,Kale              
  18-0121 TCX,"rgb(84,112,83)  ",#547053,Elm Green         
  18-4612 TCX,"rgb(83,109,112) ",#536D70,North Atlantic    
  18-4020 TCX,"rgb(85,112,136) ",#557088,Captain's Blue    
  18-4217 TCX,"rgb(87,114,132) ",#577284,Bluestone         
  17-4030 TCX,"rgb(97,139,185) ",#618BB9,Silver Lake Blue  
  17-5912 TCX,"rgb(91,119,99)  ",#5B7763,Dark Ivy          
  17-4029 TCX,"rgb(90,120,154) ",#5A789A,Quiet Harbor      
  16-4127 TCX,"rgb(93,150,188) ",#5D96BC,Heritage Blue     
  15-4421 TCX,"rgb(92,172,206) ",#5CACCE,Blue Grotto       
  15-4714 TCX,"rgb(97,170,177) ",#61AAB1,Aquarelle         
  16-0237 TCX,"rgb(117,161,79) ",#75A14F,Foliage           
  13-5313 TCX,"rgb(129,215,211)",#81D7D3,Aruba Blue        
  19-1535 TCX,"rgb(106,40,44)  ",#6A282C,Syrah             
  19-1623 TCX,"rgb(88,54,61)   ",#58363D,Vineyard Wine     
  19-1930 TCX,"rgb(108,40,49)  ",#6C2831,Pomegranate       
  19-2430 TCX,"rgb(105,39,70)  ",#692746,Purple Potion     
  19-2428 TCX,"rgb(107,38,75)  ",#6B264B,Magenta Purple    
  19-1337 TCX,"rgb(106,46,42)  ",#6A2E2A,Fired Brick       
  19-1526 TCX,"rgb(97,46,53)   ",#612E35,Chocolate Truffle 
  18-3340 TCX,"rgb(99,42,96)   ",#632A60,Charisma          
  19-3022 TCX,"rgb(98,46,90)   ",#622E5A,Gloxinia          
  19-3230 TCX,"rgb(104,41,97)  ",#682961,Grape Juice       
  19-3540 TCX,"rgb(102,50,113) ",#663271,Purple Magic      
  19-3536 TCX,"rgb(106,57,123) ",#6A397B,Amaranth Purple   
  19-1716 TCX,"rgb(91,54,68)   ",#5B3644,Mauve Wine        
  19-1327 TCX,"rgb(96,53,53)   ",#603535,Andorra           
  19-1606 TCX,"rgb(82,65,68)   ",#524144,Raisin            
  19-1608 TCX,"rgb(92,58,77)   ",#5C3A4D,Prune Purple      
  19-1234 TCX,"rgb(90,62,54)   ",#5A3E36,Rocky Road        
  19-1322 TCX,"rgb(89,60,57)   ",#593C39,Brown Stone       
  19-1214 TCX,"rgb(92,62,53)   ",#5C3E35,Chocolate Lab     
  19-1012 TCX,"rgb(88,66,63)   ",#58423F,French Roast      
  19-1621 TCX,"rgb(93,60,67)   ",#5D3C43,Catawba Grape     
  18-3521 TCX,"rgb(98,64,118)  ",#624076,Plum Jam          
  19-3542 TCX,"rgb(101,61,124) ",#653D7C,Pansy             
  18-3737 TCX,"rgb(109,86,152) ",#6D5698,Passion Flower    
  19-1224 TCX,"rgb(93,66,54)   ",#5D4236,Fondue Fudge      
  18-3635 TCX,"rgb(99,72,120)  ",#634878,Picasso Lily      
  19-0810 TCX,"rgb(91,81,73)   ",#5B5149,Major Brown       
  18-3620 TCX,"rgb(95,78,114)  ",#5F4E72,Mystical          
  18-0430 TCX,"rgb(103,98,50)  ",#676232,Avocado           
  19-0622 TCX,"rgb(99,86,59)   ",#63563B,Military Olive    
  19-0403 TCX,"rgb(94,87,73)   ",#5E5749,Sea Turtle        
  18-0306 TCX,"rgb(92,93,91)   ",#5C5D5B,Gunmetal          
  18-5210 TCX,"rgb(92,86,88)   ",#5C5658,Eiffel Tower      
  18-3907 TCX,"rgb(94,91,96)   ",#5E5B60,Tornado           
  18-3912 TCX,"rgb(88,94,111)  ",#585E6F,Grisaille         
  18-0220 TCX,"rgb(101,102,63) ",#65663F,Mayfly            
  18-0426 TCX,"rgb(101,99,68)  ",#656344,Capulet Olive     
  18-3927 TCX,"rgb(96,104,141) ",#60688D,Velvet Morning    
  18-0435 TCX,"rgb(106,111,52) ",#6A6F34,Calla Green       
  18-3930 TCX,"rgb(100,111,155)",#646F9B,Bleached Denim    
  18-6216 TCX,"rgb(91,121,97)  ",#5B7961,Comfrey           
  18-4220 TCX,"rgb(92,121,142) ",#5C798E,Provincial Blue   
  18-0110 TCX,"rgb(97,132,91)  ",#61845B,English Ivy       
  16-5515 TCX,"rgb(97,145,135) ",#619187,Beryl Green       
  17-5111 TCX,"rgb(101,140,136)",#658C88,Oil Blue          
  15-4225 TCX,"rgb(109,169,210)",#6DA9D2,Alaskan Blue      
  16-5114 TCX,"rgb(100,155,158)",#649B9E,Dusty Turquoise   
  16-6329 TCX,"rgb(105,158,109)",#699E6D,Peppermint        
  15-4715 TCX,"rgb(107,170,174)",#6BAAAE,Aqua Sea          
  14-0452 TCX,"rgb(159,193,49) ",#9FC131,Lime Green        
  16-0230 TCX,"rgb(155,181,62) ",#9BB53E,Macaw Green       
  14-0127 TCX,"rgb(139,194,140)",#8BC28C,Greengage         
  19-1435 TCX,"rgb(102,53,43)  ",#66352B,Cherry Mahogany   
  19-1531 TCX,"rgb(117,35,41)  ",#752329,Sun-Dried Tomato  
  19-1534 TCX,"rgb(114,38,44)  ",#72262C,Merlot            
  19-1555 TCX,"rgb(125,32,39)  ",#7D2027,Red Dahlia        
  19-1650 TCX,"rgb(119,33,46)  ",#77212E,Biking Red        
  19-1652 TCX,"rgb(119,32,47)  ",#77202F,Rhubarb           
  19-1521 TCX,"rgb(96,55,61)   ",#60373D,Red Mahogany      
  19-1617 TCX,"rgb(100,49,62)  ",#64313E,Burgundy          
  19-2820 TCX,"rgb(105,45,93)  ",#692D5D,Phlox             
  19-1331 TCX,"rgb(106,51,49)  ",#6A3331,Madder Brown      
  19-1525 TCX,"rgb(102,51,54)  ",#663336,Port              
  18-3540 TCX,"rgb(111,70,133) ",#6F4685,Purple Sapphire   
  19-3438 TCX,"rgb(120,67,132) ",#784384,Bright Violet     
  18-1048 TCX,"rgb(112,72,34)  ",#704822,Monk's Robe       
  19-2312 TCX,"rgb(100,58,76)  ",#643A4C,Crushed Violets   
  18-3531 TCX,"rgb(119,77,142) ",#774D8E,Royal Lilac       
  19-1220 TCX,"rgb(99,63,51)   ",#633F33,Cappuccino        
  19-1233 TCX,"rgb(99,66,53)   ",#634235,Tiramisu          
  19-1325 TCX,"rgb(104,59,57)  ",#683B39,Hot Chocolate     
  19-1431 TCX,"rgb(99,64,58)   ",#63403A,Fudgesickle       
  19-3223 TCX,"rgb(104,61,98)  ",#683D62,Purple Passion    
  18-3633 TCX,"rgb(119,84,150) ",#775496,Deep Lavender     
  18-1028 TCX,"rgb(104,72,50)  ",#684832,Emperador         
  19-0916 TCX,"rgb(95,76,64)   ",#5F4C40,Rain Drum         
  18-1411 TCX,"rgb(103,69,80)  ",#674550,Plum Wine         
  19-3424 TCX,"rgb(111,69,110) ",#6F456E,Sunset Purple     
  18-0930 TCX,"rgb(106,81,59)  ",#6A513B,Coffee Liqueúr    
  19-0617 TCX,"rgb(101,83,65)  ",#655341,Teak              
  19-0823 TCX,"rgb(93,83,72)   ",#5D5348,Crocodile         
  18-3518 TCX,"rgb(108,78,121) ",#6C4E79,Patrician Purple  
  19-0510 TCX,"rgb(95,91,76)   ",#5F5B4C,Kalamata          
  19-0809 TCX,"rgb(104,90,78)  ",#685A4E,Chocolate Chip    
  18-3908 TCX,"rgb(97,92,96)   ",#615C60,Volcanic Glass    
  18-5204 TCX,"rgb(97,94,95)   ",#615E5F,Granite Gray      
  18-3817 TCX,"rgb(98,97,126)  ",#62617E,Heron             
  18-3820 TCX,"rgb(102,100,139)",#66648B,Twilight Purple   
  18-0521 TCX,"rgb(100,96,73)  ",#646049,Burnt Olive       
  18-0629 TCX,"rgb(113,100,62) ",#71643E,Lizard            
  18-0527 TCX,"rgb(106,106,69) ",#6A6A45,Olive Branch      
  18-0515 TCX,"rgb(100,99,86)  ",#646356,Dusty Olive       
  18-0000 TCX,"rgb(101,100,102)",#656466,Smoked Pearl      
  18-0510 TCX,"rgb(100,103,98) ",#646762,Castor Gray       
  18-4006 TCX,"rgb(102,103,109)",#66676D,Quiet Shade       
  18-3812 TCX,"rgb(106,99,120) ",#6A6378,Cadet             
  18-3834 TCX,"rgb(109,102,149)",#6D6695,Veronica          
  17-3940 TCX,"rgb(112,123,180)",#707BB4,Iolite            
  18-0316 TCX,"rgb(102,107,84) ",#666B54,Olivine           
  18-3916 TCX,"rgb(103,114,131)",#677283,Flint Stone       
  18-4510 TCX,"rgb(105,122,126)",#697A7E,Trooper           
  16-4031 TCX,"rgb(115,145,200)",#7391C8,Cornflower Blue   
  18-4711 TCX,"rgb(110,128,130)",#6E8082,Stormy Sea        
  17-4020 TCX,"rgb(102,130,154)",#66829A,Blue Shadow       
  15-6432 TCX,"rgb(111,162,107)",#6FA26B,Shamrock          
  16-5919 TCX,"rgb(112,163,141)",#70A38D,Crème de Menthe   
  16-5112 TCX,"rgb(109,162,158)",#6DA29E,Canton            
  14-4310 TCX,"rgb(120,189,212)",#78BDD4,Blue Topaz        
  16-5109 TCX,"rgb(115,168,158)",#73A89E,Wasabi            
  15-4319 TCX,"rgb(119,172,199)",#77ACC7,Air Blue          
  13-4720 TCX,"rgb(145,220,232)",#91DCE8,Tanager Turquoise 
  14-4620 TCX,"rgb(149,222,227)",#95DEE3,Island Paradise   
  19-1429 TCX,"rgb(110,54,44)  ",#6E362C,Smoked Paprika    
  19-2024 TCX,"rgb(114,43,63)  ",#722B3F,Rhododendron      
  19-2030 TCX,"rgb(122,31,61)  ",#7A1F3D,Beet Red          
  19-1940 TCX,"rgb(124,36,57)  ",#7C2439,Rumba Red         
  19-1934 TCX,"rgb(120,42,57)  ",#782A39,Tibetan Red       
  19-2025 TCX,"rgb(124,41,70)  ",#7C2946,Red Plum          
  19-2924 TCX,"rgb(130,50,112) ",#823270,Hollyhock         
  18-1541 TCX,"rgb(115,54,42)  ",#73362A,Brandy Brown      
  19-3336 TCX,"rgb(119,51,118) ",#773376,Sparkling Grape   
  19-1338 TCX,"rgb(116,51,50)  ",#743332,Russet Brown      
  19-1524 TCX,"rgb(112,57,63)  ",#70393F,Oxblood Red       
  19-1629 TCX,"rgb(119,51,59)  ",#77333B,Ruby Wine         
  19-1436 TCX,"rgb(107,65,57)  ",#6B4139,Cinnamon          
  19-1320 TCX,"rgb(110,64,60)  ",#6E403C,Sable             
  19-3325 TCX,"rgb(117,64,106) ",#75406A,Wood Violet       
  19-3425 TCX,"rgb(109,71,115) ",#6D4773,Spiced Plum       
  19-1230 TCX,"rgb(110,73,58)  ",#6E493A,Friar Brown       
  19-1241 TCX,"rgb(117,71,52)  ",#754734,Tortoise Shell    
  19-1217 TCX,"rgb(104,75,64)  ",#684B40,Mustang           
  18-1506 TCX,"rgb(103,86,87)  ",#675657,Plum Truffle      
  18-1033 TCX,"rgb(112,79,55)  ",#704F37,Dachshund         
  18-0928 TCX,"rgb(107,84,62)  ",#6B543E,Sepia             
  18-1222 TCX,"rgb(108,80,67)  ",#6C5043,Cocoa Brown       
  18-1409 TCX,"rgb(108,86,86)  ",#6C5656,Peppercorn        
  18-1706 TCX,"rgb(108,87,101) ",#6C5765,Black Plum        
  18-1708 TCX,"rgb(111,89,101) ",#6F5965,Ephemera          
  18-3415 TCX,"rgb(114,86,113) ",#725671,Grape Jam         
  18-3513 TCX,"rgb(107,88,118) ",#6B5876,Grape Compote     
  18-3715 TCX,"rgb(108,89,113) ",#6C5971,Montana Grape     
  17-3834 TCX,"rgb(126,110,172)",#7E6EAC,Dahlia Purple     
  18-0840 TCX,"rgb(128,93,36)  ",#805D24,Tapenade          
  19-0808 TCX,"rgb(104,92,83)  ",#685C53,Morel             
  18-1705 TCX,"rgb(115,91,106) ",#735B6A,Arctic Dusk       
  18-0832 TCX,"rgb(122,99,50)  ",#7A6332,Plantation        
  18-0830 TCX,"rgb(122,100,63) ",#7A643F,Butternut         
  18-1304 TCX,"rgb(109,98,91)  ",#6D625B,Falcon            
  18-0625 TCX,"rgb(113,106,77) ",#716A4D,Martini Olive     
  18-0422 TCX,"rgb(110,113,83) ",#6E7153,Loden Green       
  18-5806 TCX,"rgb(107,113,105)",#6B7169,Agave Green       
  18-5102 TCX,"rgb(115,112,111)",#73706F,Brushed Nickel    
  18-3933 TCX,"rgb(113,115,136)",#717388,Blue Granite      
  17-0530 TCX,"rgb(121,123,58) ",#797B3A,Guacamole         
  18-0538 TCX,"rgb(123,127,50) ",#7B7F32,Woodbine          
  18-0324 TCX,"rgb(117,122,78) ",#757A4E,Calliste Green    
  17-3922 TCX,"rgb(112,120,155)",#70789B,Blue Ice          
  17-3917 TCX,"rgb(116,128,154)",#74809A,Stonewash         
  16-6116 TCX,"rgb(115,144,114)",#739072,Shale Green       
  17-4111 TCX,"rgb(116,137,149)",#748995,Citadel           
  16-6318 TCX,"rgb(122,155,120)",#7A9B78,Mineral Green     
  16-5815 TCX,"rgb(114,155,139)",#729B8B,Feldspar          
  16-4414 TCX,"rgb(118,157,166)",#769DA6,Cameo Blue        
  16-4120 TCX,"rgb(123,160,192)",#7BA0C0,Dusk Blue         
  14-4320 TCX,"rgb(121,181,216)",#79B5D8,Baltic Sea        
  14-6327 TCX,"rgb(124,176,131)",#7CB083,Zephyr Green      
  15-5210 TCX,"rgb(118,167,171)",#76A7AB,Nile Blue         
  15-6120 TCX,"rgb(124,176,138)",#7CB08A,Ming              
  15-5711 TCX,"rgb(123,181,163)",#7BB5A3,Dusty Jade Green  
  14-4710 TCX,"rgb(130,194,199)",#82C2C7,Tibetan Stone     
  14-0244 TCX,"rgb(151,188,98) ",#97BC62,Bright Lime Green 
  13-4810 TCX,"rgb(152,221,222)",#98DDDE,Limpet Shell      
  19-1656 TCX,"rgb(138,34,50)  ",#8A2232,Rio Red           
  19-2432 TCX,"rgb(128,42,80)  ",#802A50,Raspberry Radiance
  19-3138 TCX,"rgb(133,59,123) ",#853B7B,Byzantium         
  18-3324 TCX,"rgb(132,62,131) ",#843E83,Dahlia            
  18-1148 TCX,"rgb(134,76,36)  ",#864C24,Caramel Café      
  18-1325 TCX,"rgb(120,57,55)  ",#783937,Spiced Apple      
  19-1536 TCX,"rgb(123,53,57)  ",#7B3539,Red Pear          
  19-2431 TCX,"rgb(133,50,92)  ",#85325C,Boysenberry       
  19-1540 TCX,"rgb(126,57,47)  ",#7E392F,Burnt Henna       
  19-1334 TCX,"rgb(124,66,60)  ",#7C423C,Henna             
  19-1228 TCX,"rgb(113,74,65)  ",#714A41,Root Beer         
  18-3014 TCX,"rgb(123,67,104) ",#7B4368,Grape Kiss        
  18-3533 TCX,"rgb(139,88,151) ",#8B5897,Dewberry          
  18-1614 TCX,"rgb(122,75,86)  ",#7A4B56,Nocturne          
  18-1418 TCX,"rgb(128,79,90)  ",#804F5A,Crushed Berry     
  18-3218 TCX,"rgb(124,83,121) ",#7C5379,Concord Grape     
  18-3522 TCX,"rgb(122,84,127) ",#7A547F,Crushed Grape     
  18-0933 TCX,"rgb(129,91,55)  ",#815B37,Rubber            
  17-1708 TCX,"rgb(114,95,105) ",#725F69,Moonscape         
  18-3012 TCX,"rgb(122,89,111) ",#7A596F,Purple Gumdrop    
  18-3634 TCX,"rgb(125,93,153) ",#7D5D99,Chive Blossom     
  18-0724 TCX,"rgb(124,110,79) ",#7C6E4F,Gothic Olive      
  17-0517 TCX,"rgb(116,108,87) ",#746C57,Dusky Green       
  18-1112 TCX,"rgb(119,106,95) ",#776A5F,Walnut            
  17-1503 TCX,"rgb(120,115,118)",#787376,Storm Front       
  18-4016 TCX,"rgb(118,114,117)",#767275,December Sky      
  17-3826 TCX,"rgb(125,116,168)",#7D74A8,Aster Purple      
  17-0636 TCX,"rgb(133,121,70) ",#857946,Green Moss        
  17-3911 TCX,"rgb(127,124,129)",#7F7C81,Silver Filigree   
  17-3930 TCX,"rgb(132,141,197)",#848DC5,Jacaranda         
  18-0525 TCX,"rgb(129,132,85) ",#818455,Iguana            
  17-0115 TCX,"rgb(128,133,109)",#80856D,Oil Green         
  17-0000 TCX,"rgb(132,130,131)",#848283,Frost Gray        
  17-4016 TCX,"rgb(132,129,130)",#848182,Gray Flannel      
  16-4030 TCX,"rgb(132,155,204)",#849BCC,Hydrangea         
  17-0839 TCX,"rgb(170,136,5)  ",#AA8805,Golden Palm       
  17-4021 TCX,"rgb(121,142,164)",#798EA4,Faded Denim       
  17-0215 TCX,"rgb(126,155,118)",#7E9B76,Aspen Green       
  15-3920 TCX,"rgb(140,173,211)",#8CADD3,Placid Blue       
  14-6319 TCX,"rgb(139,186,148)",#8BBA94,Meadow            
  14-4516 TCX,"rgb(135,194,212)",#87C2D4,Petit four        
  14-4511 TCX,"rgb(136,195,208)",#88C3D0,Gulf Stream       
  14-0232 TCX,"rgb(161,202,123)",#A1CA7B,Jade Lime         
  19-1757 TCX,"rgb(170,10,39)  ",#AA0A27,Barbados Cherry   
  19-1758 TCX,"rgb(161,23,41)  ",#A11729,Haute Red         
  19-1862 TCX,"rgb(158,16,48)  ",#9E1030,Jester Red        
  19-1863 TCX,"rgb(148,30,50)  ",#941E32,Scooter           
  19-2033 TCX,"rgb(132,44,72)  ",#842C48,Anemone           
  19-2630 TCX,"rgb(146,49,111) ",#92316F,Wild Aster        
  19-1532 TCX,"rgb(129,54,57)  ",#813639,Rosewood          
  18-2320 TCX,"rgb(138,51,113) ",#8A3371,Clover            
  18-2929 TCX,"rgb(140,53,115) ",#8C3573,Purple Wine       
  18-3120 TCX,"rgb(142,68,131) ",#8E4483,Willowherb        
  18-3331 TCX,"rgb(141,70,135) ",#8D4687,Hyacinth Violet   
  19-1530 TCX,"rgb(126,57,64)  ",#7E3940,Burnt Russet      
  19-1245 TCX,"rgb(136,67,50)  ",#884332,Arabian Spice     
  18-1420 TCX,"rgb(124,76,83)  ",#7C4C53,Wild Ginger       
  18-1619 TCX,"rgb(131,70,85)  ",#834655,Maroon            
  18-1246 TCX,"rgb(148,74,31)  ",#944A1F,Umber             
  19-1333 TCX,"rgb(128,72,57)  ",#804839,Sequoia           
  18-1242 TCX,"rgb(131,79,61)  ",#834F3D,Brown Patina      
  18-1425 TCX,"rgb(130,77,70)  ",#824D46,Mahogany          
  18-1426 TCX,"rgb(132,75,77)  ",#844B4D,Apple Butter      
  18-1725 TCX,"rgb(140,71,89)  ",#8C4759,Dry Rose          
  18-1709 TCX,"rgb(128,84,102) ",#805466,Tulipwood         
  18-1720 TCX,"rgb(139,73,99)  ",#8B4963,Violet Quartz     
  18-1238 TCX,"rgb(133,81,65)  ",#855141,Rustic Brown      
  18-1512 TCX,"rgb(128,86,91)  ",#80565B,Rose Brown        
  18-1616 TCX,"rgb(136,81,87)  ",#885157,Roan Rouge        
  17-1142 TCX,"rgb(139,89,62)  ",#8B593E,Argan Oil         
  18-1314 TCX,"rgb(126,94,82)  ",#7E5E52,Acorn             
  18-1326 TCX,"rgb(126,92,84)  ",#7E5C54,Nutmeg            
  18-3418 TCX,"rgb(131,94,129) ",#835E81,Chinese Violet    
  18-3211 TCX,"rgb(133,103,123)",#85677B,Grapeade          
  17-0909 TCX,"rgb(128,111,99) ",#806F63,Fossil            
  18-1017 TCX,"rgb(129,109,94) ",#816D5E,Caribou           
  17-1410 TCX,"rgb(130,112,100)",#827064,Pine Bark         
  18-1108 TCX,"rgb(128,118,105)",#807669,Fallen Rock       
  18-1210 TCX,"rgb(132,122,117)",#847A75,Driftwood         
  17-3907 TCX,"rgb(126,125,136)",#7E7D88,Quicksilver       
  17-4014 TCX,"rgb(128,125,127)",#807D7F,Titanium          
  17-0525 TCX,"rgb(133,137,97) ",#858961,Mosstone          
  17-1500 TCX,"rgb(130,126,124)",#827E7C,Steeple Gray      
  17-1502 TCX,"rgb(131,127,127)",#837F7F,Cloudburst        
  17-3914 TCX,"rgb(131,132,135)",#838487,Sharkskin         
  15-4307 TCX,"rgb(127,135,147)",#7F8793,Tradewinds        
  17-3933 TCX,"rgb(129,131,154)",#81839A,Silver Bullet     
  17-3817 TCX,"rgb(137,129,160)",#8981A0,Daybreak          
  16-3925 TCX,"rgb(145,155,201)",#919BC9,Easter Egg        
  17-0324 TCX,"rgb(132,145,97) ",#849161,Epsom             
  17-6206 TCX,"rgb(136,141,130)",#888D82,Shadow            
  17-3919 TCX,"rgb(133,143,177)",#858FB1,Purple Impression 
  16-5804 TCX,"rgb(138,150,145)",#8A9691,Slate Gray        
  16-4109 TCX,"rgb(135,155,163)",#879BA3,Arona             
  16-4114 TCX,"rgb(130,156,165)",#829CA5,Stone Blue        
  16-4013 TCX,"rgb(134,153,171)",#8699AB,Ashley Blue       
  16-0123 TCX,"rgb(137,160,107)",#89A06B,Tendril           
  16-4408 TCX,"rgb(140,159,161)",#8C9FA1,Slate             
  16-4411 TCX,"rgb(134,161,169)",#86A1A9,Tourmaline        
  14-4121 TCX,"rgb(147,180,215)",#93B4D7,Blue Bell         
  14-5711 TCX,"rgb(142,197,182)",#8EC5B6,Ocean Wave        
  13-0117 TCX,"rgb(160,218,169)",#A0DAA9,Green Ash         
  13-0442 TCX,"rgb(176,201,101)",#B0C965,Green Glow        
  13-0220 TCX,"rgb(178,231,159)",#B2E79F,Paradise Green    
  19-1559 TCX,"rgb(157,32,47)  ",#9D202F,Scarlet Sage      
  19-1761 TCX,"rgb(172,14,46)  ",#AC0E2E,Tango Red         
  19-1860 TCX,"rgb(162,20,65)  ",#A21441,Persian Red       
  19-1955 TCX,"rgb(164,18,71)  ",#A41247,Cerise            
  19-2047 TCX,"rgb(152,37,81)  ",#982551,Sangria           
  19-2434 TCX,"rgb(158,44,106) ",#9E2C6A,Festival Fuchsia  
  18-3339 TCX,"rgb(153,60,124) ",#993C7C,Vivid Viola       
  18-1340 TCX,"rgb(158,70,36)  ",#9E4624,Potter's Clay     
  19-1250 TCX,"rgb(141,63,45)  ",#8D3F2D,Picante           
  18-1440 TCX,"rgb(142,60,54)  ",#8E3C36,Chili Oil         
  18-1442 TCX,"rgb(145,56,50)  ",#913832,Red Ochre         
  19-1533 TCX,"rgb(136,67,68)  ",#884344,Cowhide           
  18-3022 TCX,"rgb(144,63,117) ",#903F75,Deep Orchid       
  18-1531 TCX,"rgb(143,66,59)  ",#8F423B,Barn Red          
  18-1163 TCX,"rgb(160,92,23)  ",#A05C17,Pumpkin Spice     
  18-1345 TCX,"rgb(155,71,34)  ",#9B4722,Cinnamon Stick    
  18-1154 TCX,"rgb(145,85,43)  ",#91552B,Glazed Ginger     
  18-1155 TCX,"rgb(147,85,41)  ",#935529,Sugar Almond      
  18-1140 TCX,"rgb(140,84,58)  ",#8C543A,Mocha Bisque      
  18-1229 TCX,"rgb(133,92,76)  ",#855C4C,Carob Brown       
  17-1052 TCX,"rgb(147,89,43)  ",#93592B,Roasted Pecan     
  18-1142 TCX,"rgb(151,87,43)  ",#97572B,Leather Brown     
  18-1235 TCX,"rgb(143,95,80)  ",#8F5F50,Russet            
  18-1710 TCX,"rgb(141,92,116) ",#8D5C74,Grape Nectar      
  18-0950 TCX,"rgb(153,100,44) ",#99642C,Cathay Spice      
  18-1029 TCX,"rgb(139,106,79) ",#8B6A4F,Toasted Coconut   
  18-3628 TCX,"rgb(148,105,162)",#9469A2,Bellflower        
  18-1807 TCX,"rgb(139,111,112)",#8B6F70,Twilight Mauve    
  17-0836 TCX,"rgb(146,123,60) ",#927B3C,Ecru Olive        
  17-1028 TCX,"rgb(144,121,84) ",#907954,Antique Bronze    
  17-1115 TCX,"rgb(141,121,96) ",#8D7960,Petrified Oak     
  17-1314 TCX,"rgb(137,117,96) ",#897560,Sepia Tint        
  17-1506 TCX,"rgb(138,126,120)",#8A7E78,Cinder            
  17-3612 TCX,"rgb(145,119,152)",#917798,Orchid Mist       
  17-3640 TCX,"rgb(148,121,175)",#9479AF,Fairy Wren        
  17-0840 TCX,"rgb(154,128,58) ",#9A803A,Amber Green       
  17-0625 TCX,"rgb(142,133,95) ",#8E855F,Boa               
  17-1311 TCX,"rgb(141,126,113)",#8D7E71,Desert Taupe      
  16-0632 TCX,"rgb(154,139,79) ",#9A8B4F,Willow            
  16-0526 TCX,"rgb(146,142,100)",#928E64,Cedar             
  16-0421 TCX,"rgb(145,148,110)",#91946E,Sage              
  17-0510 TCX,"rgb(147,139,120)",#938B78,Silver Sage       
  17-0205 TCX,"rgb(143,137,130)",#8F8982,Elephant Skin     
  17-3802 TCX,"rgb(145,140,143)",#918C8F,Gull              
  17-5102 TCX,"rgb(141,143,143)",#8D8F8F,Griffin           
  16-0543 TCX,"rgb(154,151,56) ",#9A9738,Golden Lime       
  16-0545 TCX,"rgb(156,154,64) ",#9C9A40,Split Pea         
  16-3916 TCX,"rgb(146,148,155)",#92949B,Sleet             
  16-4010 TCX,"rgb(140,157,173)",#8C9DAD,Dusty Blue        
  16-3921 TCX,"rgb(150,163,199)",#96A3C7,Blue Heron        
  16-5106 TCX,"rgb(144,168,164)",#90A8A4,Blue Surf         
  15-4312 TCX,"rgb(143,173,189)",#8FADBD,Forget-Me-Not     
  14-4122 TCX,"rgb(146,182,213)",#92B6D5,Airy Blue         
  14-4214 TCX,"rgb(150,179,210)",#96B3D2,Powder Blue       
  14-6011 TCX,"rgb(155,190,169)",#9BBEA9,Grayed Jade       
  14-4315 TCX,"rgb(152,191,202)",#98BFCA,Sea Angel         
  14-0446 TCX,"rgb(181,204,57) ",#B5CC39,Tender Shoots     
  14-0340 TCX,"rgb(186,223,48) ",#BADF30,Acid Lime         
  18-1657 TCX,"rgb(170,24,43)  ",#AA182B,Salsa             
  18-1659 TCX,"rgb(185,18,40)  ",#B91228,Goji Berry        
  19-1762 TCX,"rgb(174,14,54)  ",#AE0E36,Crimson           
  18-1654 TCX,"rgb(186,11,50)  ",#BA0B32,Lychee            
  18-1759 TCX,"rgb(178,16,60)  ",#B2103C,Jalapeño Red      
  19-1662 TCX,"rgb(162,36,47)  ",#A2242F,Samba             
  19-2039 TCX,"rgb(165,35,80)  ",#A52350,Granita           
  19-2045 TCX,"rgb(163,40,87)  ",#A32857,Vivacious         
  18-1658 TCX,"rgb(164,41,46)  ",#A4292E,Pompeian Red      
  19-1850 TCX,"rgb(150,45,73)  ",#962D49,Red Bud           
  18-1355 TCX,"rgb(162,60,38)  ",#A23C26,Rooibos Tea       
  19-1840 TCX,"rgb(151,52,67)  ",#973443,Deep Claret       
  18-1631 TCX,"rgb(149,66,78)  ",#95424E,Earth Red         
  18-1540 TCX,"rgb(156,69,59)  ",#9C453B,Cinnabar          
  18-2525 TCX,"rgb(157,68,110) ",#9D446E,Magenta Haze      
  18-1050 TCX,"rgb(168,98,23)  ",#A86217,Honey Ginger      
  17-1342 TCX,"rgb(161,83,37)  ",#A15325,Autumnal          
  18-1250 TCX,"rgb(159,81,48)  ",#9F5130,Bombay Brown      
  17-1723 TCX,"rgb(159,80,105) ",#9F5069,Malaga            
  18-1239 TCX,"rgb(152,92,65)  ",#985C41,Sierra            
  18-1433 TCX,"rgb(152,89,75)  ",#98594B,Chutney           
  17-1614 TCX,"rgb(152,95,104) ",#985F68,Deco Rose         
  17-1612 TCX,"rgb(153,99,120) ",#996378,Mellow Mauve      
  17-1710 TCX,"rgb(150,99,123) ",#96637B,Bordeaux          
  18-3530 TCX,"rgb(147,106,152)",#936A98,Lavender Crystal  
  17-1511 TCX,"rgb(148,108,116)",#946C74,Wistful Mauve     
  18-0935 TCX,"rgb(167,111,31) ",#A76F1F,Buckthorn Brown   
