  code       ,rgb             ,hex    ,name             
  18-2043 TPX,"rgb(204,58,113) ",#CC3A71,Raspberry Sorbet 
  17-1553 TPX,"rgb(200,75,69)  ",#C84B45,Paprika          
  17-1544 TPX,"rgb(193,89,80)  ",#C15950,Burnt Sienna     
  17-2520 TPX,"rgb(198,96,145) ",#C66091,Ibis Rose        
  16-1448 TPX,"rgb(199,98,43)  ",#C7622B,Burnt Orange     
  17-1353 TPX,"rgb(195,101,60) ",#C3653C,Apricot Orange   
  16-1439 TPX,"rgb(191,118,81) ",#BF7651,Caramel          
  16-1235 TPX,"rgb(188,138,101)",#BC8A65,Sandstorm        
  16-0950 TPX,"rgb(198,146,65) ",#C69241,Narcissus        
  15-0751 TPX,"rgb(204,160,29) ",#CCA01D,Lemon Curry      
  15-0942 TPX,"rgb(194,158,77) ",#C29E4D,Sauterne         
  14-3612 TPX,"rgb(198,176,213)",#C6B0D5,Orchid Bloom     
  15-3412 TPX,"rgb(210,173,213)",#D2ADD5,Orchid Bouquet   
  15-1213 TPX,"rgb(188,166,134)",#BCA686,Candied Ginger   
  18-1762 TPX,"rgb(213,53,71)  ",#D53547,Hibiscus         
  18-1756 TPX,"rgb(220,51,89)  ",#DC3359,Teaberry         
  18-2133 TPX,"rgb(205,78,124) ",#CD4E7C,Pink Flambé      
  17-1444 TPX,"rgb(199,95,78)  ",#C75F4E,Ginger           
  16-1440 TPX,"rgb(199,103,83) ",#C76753,Langoustino      
  16-1443 TPX,"rgb(207,125,73) ",#CF7D49,Apricot Buff     
  16-1341 TPX,"rgb(196,143,101)",#C48F65,Butterum         
  15-3214 TPX,"rgb(211,155,203)",#D39BCB,Orchid           
  16-1054 TPX,"rgb(211,144,39) ",#D39027,Sunflower        
  16-1143 TPX,"rgb(204,147,80) ",#CC9350,Honey Yellow     
  16-1342 TPX,"rgb(211,142,79) ",#D38E4F,Buckskin         
  15-0850 TPX,"rgb(212,171,49) ",#D4AB31,Ceylon Yellow    
  15-1142 TPX,"rgb(213,161,73) ",#D5A149,Honey Gold       
  16-0947 TPX,"rgb(209,161,74) ",#D1A14A,Bright Gold      
  16-1144 TPX,"rgb(208,157,93) ",#D09D5D,Oak Buff         
  13-1012 TPX,"rgb(205,184,160)",#CDB8A0,Frosted Almond   
  14-1307 TPX,"rgb(207,180,168)",#CFB4A8,Rose Dust        
  14-4002 TPX,"rgb(202,199,198)",#CAC7C6,Wind Chime       
  12-0643 TPX,"rgb(248,231,44) ",#F8E72C,Blazing Yellow   
  14-0756 TPX,"rgb(246,211,0)  ",#F6D300,Empire Yellow    
  17-1755 TPX,"rgb(230,62,98)  ",#E63E62,Paradise Pink    
  18-1755 TPX,"rgb(228,65,101) ",#E44165,Rouge Red        
  17-2033 TPX,"rgb(222,82,133) ",#DE5285,Fandango Pink    
  17-2230 TPX,"rgb(221,90,145) ",#DD5A91,Carmine Rose     
  17-1563 TPX,"rgb(227,65,50)  ",#E34132,Cherry Tomato    
  17-1635 TPX,"rgb(216,88,99)  ",#D85863,Rose of Sharon   
  16-1620 TPX,"rgb(219,109,123)",#DB6D7B,Tea Rose         
  15-2217 TPX,"rgb(230,128,170)",#E680AA,Aurora Pink      
  16-1255 TPX,"rgb(229,118,31) ",#E5761F,Russet Orange    
  16-1450 TPX,"rgb(223,110,81) ",#DF6E51,Flamingo         
  16-1350 TPX,"rgb(220,121,61) ",#DC793D,Amberglow        
  15-2913 TPX,"rgb(223,157,204)",#DF9DCC,Lilac Chiffon    
  15-1322 TPX,"rgb(208,155,129)",#D09B81,Dusty Coral      
  14-1036 TPX,"rgb(216,172,89) ",#D8AC59,Ochre            
  14-0846 TPX,"rgb(227,176,75) ",#E3B04B,Yolk Yellow      
  12-6204 TPX,"rgb(215,215,200)",#D7D7C8,Silver Green     
  12-0752 TPX,"rgb(251,227,55) ",#FBE337,Buttercup        
  13-0858 TPX,"rgb(255,220,1)  ",#FFDC01,Vibrant Yellow   
  16-1459 TPX,"rgb(233,105,61) ",#E9693D,Mandarin Orange  
  17-1547 TPX,"rgb(228,102,92) ",#E4665C,Emberglow        
  17-1643 TPX,"rgb(228,106,109)",#E46A6D,Porcelain Rose   
  17-1647 TPX,"rgb(234,99,107) ",#EA636B,Dubarry          
  15-2214 TPX,"rgb(227,143,183)",#E38FB7,Rosebloom        
  16-1720 TPX,"rgb(227,134,143)",#E3868F,Strawberry Ice   
  14-2311 TPX,"rgb(239,165,200)",#EFA5C8,Prism Pink       
  15-0955 TPX,"rgb(239,173,0)  ",#EFAD00,Old Gold         
  14-3207 TPX,"rgb(219,178,209)",#DBB2D1,Pink Lavender    
  15-1049 TPX,"rgb(233,162,59) ",#E9A23B,Artisan's Gold   
  14-0941 TPX,"rgb(238,169,74) ",#EEA94A,Beeswax          
  13-0758 TPX,"rgb(255,209,0)  ",#FFD100,Dandelion        
  14-0760 TPX,"rgb(255,211,0)  ",#FFD300,Cyber Yellow     
  11-4802 TPX,"rgb(229,235,230)",#E5EBE6,Summer Shower    
  17-1656 TPX,"rgb(237,86,86)  ",#ED5656,Hot Coral        
  16-1356 TPX,"rgb(243,116,31) ",#F3741F,Persimmon Orange 
  16-1462 TPX,"rgb(242,103,46) ",#F2672E,Golden Poppy     
  16-1349 TPX,"rgb(242,114,69) ",#F27245,Coral Rose       
  16-1641 TPX,"rgb(242,115,119)",#F27377,Georgia Peach    
  15-1263 TPX,"rgb(255,132,0)  ",#FF8400,Autumn Glory     
  15-2215 TPX,"rgb(233,154,190)",#E99ABE,Begonia Pink     
  16-1343 TPX,"rgb(244,136,80) ",#F48850,Autumn Sunset    
  15-1821 TPX,"rgb(244,150,161)",#F496A1,Flamingo Pink    
  14-2808 TPX,"rgb(231,184,211)",#E7B8D3,Sweet Lilac      
  14-0852 TPX,"rgb(246,195,36) ",#F6C324,Freesia          
  12-0815 TPX,"rgb(241,229,190)",#F1E5BE,Vanilla Custard  
  11-4300 TPX,"rgb(238,238,230)",#EEEEE6,Marshmallow      
  11-0602 TPX,"rgb(240,240,236)",#F0F0EC,Snow White       
  11-4201 TPX,"rgb(240,241,240)",#F0F1F0,Cloud Dancer     
  17-1350 TPX,"rgb(255,119,13) ",#FF770D,Oriole           
  16-1361 TPX,"rgb(248,106,56) ",#F86A38,Carrot           
  15-1160 TPX,"rgb(255,164,74) ",#FFA44A,Blazing Orange   
  14-1050 TPX,"rgb(255,173,74) ",#FFAD4A,Marigold         
  13-2806 TPX,"rgb(238,194,218)",#EEC2DA,Pink Lady        
  13-0942 TPX,"rgb(251,183,85) ",#FBB755,Amber Yellow     
  14-1128 TPX,"rgb(255,190,121)",#FFBE79,Buff Orange      
  12-1207 TPX,"rgb(243,209,200)",#F3D1C8,Pearl Blush      
  13-0840 TPX,"rgb(255,218,113)",#FFDA71,Snapdragon       
  12-1107 TPX,"rgb(241,221,207)",#F1DDCF,Pink Champagne   
  12-1209 TPX,"rgb(242,220,208)",#F2DCD0,Soft Pink        
  11-1408 TPX,"rgb(243,221,219)",#F3DDDB,Rosewater        
  11-0809 TPX,"rgb(242,228,209)",#F2E4D1,Ecru             
  11-1305 TPX,"rgb(244,229,220)",#F4E5DC,Angel Wing       
  11-1306 TPX,"rgb(243,229,220)",#F3E5DC,Cream Pink       
  11-0604 TPX,"rgb(238,234,227)",#EEEAE3,Gardenia         
  11-2409 TPX,"rgb(239,230,229)",#EFE6E5,Delicacy         
  13-1510 TPX,"rgb(253,196,189)",#FDC4BD,Impatiens Pink   
  13-1318 TPX,"rgb(255,199,182)",#FFC7B6,Tropical Peach   
