  code      ,rgb             ,hex    ,name
  P 13-7 C  ,"rgb(171,148,112)",#AB9470,    
  P 13-8 C  ,"rgb(167,140,102)",#A78C66,    
  P 13-9 C  ,"rgb(157,134,100)",#9D8664,    
  P 13-10 C ,"rgb(149,127,95) ",#957F5F,    
  P 13-11 C ,"rgb(139,119,91) ",#8B775B,    
  P 13-12 C ,"rgb(133,114,88) ",#857258,    
  P 13-13 C ,"rgb(123,106,81) ",#7B6A51,    
  P 13-14 C ,"rgb(113,98,74)  ",#71624A,    
  P 13-15 C ,"rgb(102,89,67)  ",#665943,    
  P 13-16 C ,"rgb(93,81,62)   ",#5D513E,    
  P 14-1 C  ,"rgb(246,231,206)",#F6E7CE,    
  P 14-2 C  ,"rgb(245,223,184)",#F5DFB8,    
  P 14-3 C  ,"rgb(244,218,168)",#F4DAA8,    
  P 14-4 C  ,"rgb(243,208,142)",#F3D08E,    
  P 14-5 C  ,"rgb(241,198,119)",#F1C677,    
  P 14-6 C  ,"rgb(240,192,99) ",#F0C063,    
  P 14-7 C  ,"rgb(238,178,56) ",#EEB238,    
  P 14-8 C  ,"rgb(235,166,7)  ",#EBA607,    
  P 14-9 C  ,"rgb(237,216,181)",#EDD8B5,    
  P 14-10 C ,"rgb(234,209,162)",#EAD1A2,    
  P 14-11 C ,"rgb(231,201,145)",#E7C991,    
  P 14-12 C ,"rgb(226,192,128)",#E2C080,    
  P 14-13 C ,"rgb(223,182,107)",#DFB66B,    
  P 14-14 C ,"rgb(219,173,86) ",#DBAD56,    
  P 14-15 C ,"rgb(214,161,52) ",#D6A134,    
  P 14-16 C ,"rgb(209,150,21) ",#D19615,    
  P 15-1 C  ,"rgb(237,222,194)",#EDDEC2,    
  P 15-2 C  ,"rgb(231,210,169)",#E7D2A9,    
  P 15-3 C  ,"rgb(227,201,150)",#E3C996,    
  P 15-4 C  ,"rgb(219,188,129)",#DBBC81,    
  P 15-5 C  ,"rgb(211,175,109)",#D3AF6D,    
  P 15-6 C  ,"rgb(205,165,85) ",#CDA555,    
  P 15-7 C  ,"rgb(195,150,56) ",#C39638,    
  P 15-8 C  ,"rgb(188,137,29) ",#BC891D,    
  P 15-9 C  ,"rgb(222,201,161)",#DEC9A1,    
  P 15-10 C ,"rgb(217,192,142)",#D9C08E,    
  P 15-11 C ,"rgb(212,181,123)",#D4B57B,    
  P 15-12 C ,"rgb(204,171,110)",#CCAB6E,    
  P 15-13 C ,"rgb(194,159,93) ",#C29F5D,    
  P 15-14 C ,"rgb(186,147,73) ",#BA9349,    
  P 15-15 C ,"rgb(179,137,51) ",#B38933,    
  P 15-16 C ,"rgb(172,127,32) ",#AC7F20,    
  P 16-1 C  ,"rgb(221,203,172)",#DDCBAC,    
  P 16-2 C  ,"rgb(211,190,147)",#D3BE93,    
  P 16-3 C  ,"rgb(204,178,127)",#CCB27F,    
  P 16-4 C  ,"rgb(193,165,113)",#C1A571,    
  P 16-5 C  ,"rgb(184,154,95) ",#B89A5F,    
  P 16-6 C  ,"rgb(176,143,76) ",#B08F4C,    
  P 16-7 C  ,"rgb(165,129,51) ",#A58133,    
  P 16-8 C  ,"rgb(153,115,29) ",#99731D,    
  P 16-9 C  ,"rgb(228,217,197)",#E4D9C5,    
  P 16-10 C ,"rgb(214,197,163)",#D6C5A3,    
  P 16-11 C ,"rgb(202,180,137)",#CAB489,    
  P 16-12 C ,"rgb(188,163,116)",#BCA374,    
  P 16-13 C ,"rgb(175,147,93) ",#AF935D,    
  P 16-14 C ,"rgb(163,134,74) ",#A3864A,    
  P 16-15 C ,"rgb(146,115,49) ",#927331,    
  P 16-16 C ,"rgb(129,97,32)  ",#816120,    
  P 17-1 C  ,"rgb(245,225,193)",#F5E1C1,    
  P 17-2 C  ,"rgb(244,218,174)",#F4DAAE,    
  P 17-3 C  ,"rgb(244,212,158)",#F4D49E,    
  P 17-4 C  ,"rgb(241,201,140)",#F1C98C,    
  P 17-5 C  ,"rgb(240,195,123)",#F0C37B,    
  P 17-6 C  ,"rgb(239,184,100)",#EFB864,    
  P 17-7 C  ,"rgb(235,168,71) ",#EBA847,    
  P 17-8 C  ,"rgb(232,153,37) ",#E89925,    
  P 17-9 C  ,"rgb(234,208,168)",#EAD0A8,    
  P 17-10 C ,"rgb(234,203,152)",#EACB98,    
  P 17-11 C ,"rgb(229,193,137)",#E5C189,    
  P 17-12 C ,"rgb(226,185,123)",#E2B97B,    
  P 17-13 C ,"rgb(222,176,108)",#DEB06C,    
  P 17-14 C ,"rgb(216,164,86) ",#D8A456,    
  P 17-15 C ,"rgb(211,150,63) ",#D3963F,    
  P 17-16 C ,"rgb(205,136,39) ",#CD8827,    
  P 18-1 C  ,"rgb(234,214,184)",#EAD6B8,    
