  code             ,rgb             ,hex    ,name
  601 C            ,"rgb(240,233,145)",#F0E991,    
  602 C            ,"rgb(240,232,123)",#F0E87B,    
  603 C            ,"rgb(237,224,75) ",#EDE04B,    
  604 C            ,"rgb(234,218,36) ",#EADA24,    
  605 C            ,"rgb(225,205,0)  ",#E1CD00,    
  606 C            ,"rgb(207,181,0)  ",#CFB500,    
  607 C            ,"rgb(235,228,154)",#EBE49A,    
  608 C            ,"rgb(233,225,134)",#E9E186,    
  609 C            ,"rgb(230,222,119)",#E6DE77,    
  610 C            ,"rgb(225,213,85) ",#E1D555,    
  611 C            ,"rgb(215,200,38) ",#D7C826,    
  612 C            ,"rgb(196,176,0)  ",#C4B000,    
  613 C            ,"rgb(179,155,0)  ",#B39B00,    
  614 C            ,"rgb(220,213,154)",#DCD59A,    
  615 C            ,"rgb(214,207,141)",#D6CF8D,    
  616 C            ,"rgb(208,200,131)",#D0C883,    
  617 C            ,"rgb(192,181,97) ",#C0B561,    
  618 C            ,"rgb(172,159,60) ",#AC9F3C,    
  619 C            ,"rgb(159,145,42) ",#9F912A,    
  620 C            ,"rgb(138,123,25) ",#8A7B19,    
  621 C            ,"rgb(209,224,215)",#D1E0D7,    
  622 C            ,"rgb(183,205,194)",#B7CDC2,    
  623 C            ,"rgb(154,185,173)",#9AB9AD,    
  624 C            ,"rgb(120,159,144)",#789F90,    
  625 C            ,"rgb(80,127,112) ",#507F70,    
  626 C            ,"rgb(40,92,77)   ",#285C4D,    
  627 C            ,"rgb(19,50,43)   ",#13322B,    
  628 C            ,"rgb(184,221,225)",#B8DDE1,    
  629 C            ,"rgb(155,211,221)",#9BD3DD,    
  630 C            ,"rgb(119,197,213)",#77C5D5,    
  631 C            ,"rgb(62,177,200) ",#3EB1C8,    
  632 C            ,"rgb(0,147,178)  ",#0093B2,    
  633 C            ,"rgb(0,115,150)  ",#007396,    
  634 C            ,"rgb(0,95,131)   ",#005F83,    
  635 C            ,"rgb(164,219,232)",#A4DBE8,    
  636 C            ,"rgb(139,211,230)",#8BD3E6,    
  637 C            ,"rgb(78,195,224) ",#4EC3E0,    
  638 C            ,"rgb(0,175,215)  ",#00AFD7,    
  639 C            ,"rgb(0,149,200)  ",#0095C8,    
  640 C            ,"rgb(0,130,186)  ",#0082BA,    
  641 C            ,"rgb(0,103,160)  ",#0067A0,    
  642 C            ,"rgb(209,221,230)",#D1DDE6,    
  643 C            ,"rgb(198,214,227)",#C6D6E3,    
  644 C            ,"rgb(155,184,211)",#9BB8D3,    
  645 C            ,"rgb(125,161,196)",#7DA1C4,    
  646 C            ,"rgb(94,138,180) ",#5E8AB4,    
  647 C            ,"rgb(35,97,146)  ",#236192,    
  648 C            ,"rgb(0,46,93)    ",#002E5D,    
  649 C            ,"rgb(219,226,233)",#DBE2E9,    
  650 C            ,"rgb(206,217,229)",#CED9E5,    
  651 C            ,"rgb(167,188,214)",#A7BCD6,    
  652 C            ,"rgb(125,155,193)",#7D9BC1,    
  653 C            ,"rgb(50,98,149)  ",#326295,    
  654 C            ,"rgb(0,58,112)   ",#003A70,    
  655 C            ,"rgb(0,37,84)    ",#002554,    
  656 C            ,"rgb(221,229,237)",#DDE5ED,    
  657 C            ,"rgb(200,216,235)",#C8D8EB,    
  658 C            ,"rgb(177,201,232)",#B1C9E8,    
  659 C            ,"rgb(123,164,219)",#7BA4DB,    
  660 C            ,"rgb(64,126,201) ",#407EC9,    
  661 C            ,"rgb(0,53,148)   ",#003594,    
  662 C            ,"rgb(0,26,112)   ",#001A70,    
  663 C            ,"rgb(229,225,230)",#E5E1E6,    
  664 C            ,"rgb(224,219,227)",#E0DBE3,    
  665 C            ,"rgb(198,188,208)",#C6BCD0,    
  666 C            ,"rgb(161,146,178)",#A192B2,    
  667 C            ,"rgb(124,105,146)",#7C6992,    
  668 C            ,"rgb(97,75,121)  ",#614B79,    
  669 C            ,"rgb(63,42,86)   ",#3F2A56,    
  670 C            ,"rgb(234,211,226)",#EAD3E2,    
  671 C            ,"rgb(230,188,216)",#E6BCD8,    
  672 C            ,"rgb(223,160,201)",#DFA0C9,    
  673 C            ,"rgb(217,134,186)",#D986BA,    
  674 C            ,"rgb(198,87,154) ",#C6579A,    
  675 C            ,"rgb(174,37,115) ",#AE2573,    
  676 C            ,"rgb(150,0,81)   ",#960051,    
  677 C            ,"rgb(229,206,219)",#E5CEDB,    
  678 C            ,"rgb(227,200,216)",#E3C8D8,    
  679 C            ,"rgb(222,190,210)",#DEBED2,    
  680 C            ,"rgb(201,150,182)",#C996B6,    
  681 C            ,"rgb(176,108,150)",#B06C96,    
  682 C            ,"rgb(153,72,120) ",#994878,    
  683 C            ,"rgb(124,40,85)  ",#7C2855,    
  684 C            ,"rgb(228,198,212)",#E4C6D4,    
  685 C            ,"rgb(220,182,201)",#DCB6C9,    
  686 C            ,"rgb(208,161,186)",#D0A1BA,    
  687 C            ,"rgb(190,132,163)",#BE84A3,    
  688 C            ,"rgb(167,99,137) ",#A76389,    
  689 C            ,"rgb(137,59,103) ",#893B67,    
  690 C            ,"rgb(97,33,65)   ",#612141,    
  691 C            ,"rgb(233,205,208)",#E9CDD0,    
  692 C            ,"rgb(228,190,195)",#E4BEC3,    
  693 C            ,"rgb(215,163,171)",#D7A3AB,    
  694 C            ,"rgb(196,132,144)",#C48490,    
  695 C            ,"rgb(180,107,122)",#B46B7A,    
  696 C            ,"rgb(152,72,86)  ",#984856,    
  697 C            ,"rgb(137,60,71)  ",#893C47,    
  698 C            ,"rgb(242,212,215)",#F2D4D7,    
  699 C            ,"rgb(244,195,204)",#F4C3CC,    
  700 C            ,"rgb(242,172,185)",#F2ACB9,    
  701 C            ,"rgb(230,134,153)",#E68699,    
  702 C            ,"rgb(210,91,115) ",#D25B73,    
  703 C            ,"rgb(184,58,75)  ",#B83A4B,    
  704 C            ,"rgb(158,42,47)  ",#9E2A2F,    
  705 C            ,"rgb(245,218,223)",#F5DADF,    
  706 C            ,"rgb(247,206,215)",#F7CED7,    
  707 C            ,"rgb(249,181,196)",#F9B5C4,    
  708 C            ,"rgb(248,144,165)",#F890A5,    
  709 C            ,"rgb(239,96,121) ",#EF6079,    
  710 C            ,"rgb(224,62,82)  ",#E03E52,    
  711 C            ,"rgb(203,44,48)  ",#CB2C30,    
  712 C            ,"rgb(252,200,155)",#FCC89B,    
  713 C            ,"rgb(253,190,135)",#FDBE87,    
  714 C            ,"rgb(253,170,99) ",#FDAA63,    
  715 C            ,"rgb(246,141,46) ",#F68D2E,    
  716 C            ,"rgb(234,118,0)  ",#EA7600,    
  717 C            ,"rgb(212,93,0)   ",#D45D00,    
  718 C            ,"rgb(190,77,0)   ",#BE4D00,    
  719 C            ,"rgb(237,200,163)",#EDC8A3,    
  720 C            ,"rgb(231,183,138)",#E7B78A,    
  721 C            ,"rgb(221,164,111)",#DDA46F,    
  722 C            ,"rgb(200,130,66) ",#C88242,    
  723 C            ,"rgb(179,105,36) ",#B36924,    
  724 C            ,"rgb(147,77,17)  ",#934D11,    
  725 C            ,"rgb(125,63,22)  ",#7D3F16,    
  726 C            ,"rgb(224,192,159)",#E0C09F,    
  727 C            ,"rgb(217,180,143)",#D9B48F,    
  728 C            ,"rgb(205,160,119)",#CDA077,    
  729 C            ,"rgb(181,129,80) ",#B58150,    
  730 C            ,"rgb(158,101,46) ",#9E652E,    
  731 C            ,"rgb(119,66,18)  ",#774212,    
  732 C            ,"rgb(98,52,18)   ",#623412,    
  1205 C           ,"rgb(248,224,142)",#F8E08E,    
  1215 C           ,"rgb(251,216,114)",#FBD872,    
  1225 C           ,"rgb(255,200,69) ",#FFC845,    
  1235 C           ,"rgb(255,184,28) ",#FFB81C,    
  1245 C           ,"rgb(198,146,20) ",#C69214,    
  1255 C           ,"rgb(173,132,31) ",#AD841F,    
  1265 C           ,"rgb(136,107,37) ",#886B25,    
  1345 C           ,"rgb(253,208,134)",#FDD086,    
  1355 C           ,"rgb(255,197,110)",#FFC56E,    
  1365 C           ,"rgb(255,181,73) ",#FFB549,    
  1375 C           ,"rgb(255,158,27) ",#FF9E1B,    
  1385 C           ,"rgb(213,120,0)  ",#D57800,    
  1395 C           ,"rgb(153,96,23)  ",#996017,    
  1405 C           ,"rgb(110,76,30)  ",#6E4C1E,    
  1485 C           ,"rgb(255,174,98) ",#FFAE62,    
  1495 C           ,"rgb(255,143,28) ",#FF8F1C,    
  1505 C           ,"rgb(255,105,0)  ",#FF6900,    
  1525 C           ,"rgb(185,71,0)   ",#B94700,    
  1535 C           ,"rgb(148,69,11)  ",#94450B,    
  1545 C           ,"rgb(101,56,25)  ",#653819,    
  1555 C           ,"rgb(255,185,144)",#FFB990,    
  1565 C           ,"rgb(255,160,106)",#FFA06A,    
  1575 C           ,"rgb(255,127,50) ",#FF7F32,    
  1585 C           ,"rgb(255,106,19) ",#FF6A13,    
  1595 C           ,"rgb(216,96,24)  ",#D86018,    
  1605 C           ,"rgb(166,85,35)  ",#A65523,    
  1615 C           ,"rgb(139,71,32)  ",#8B4720,    
  1625 C           ,"rgb(255,163,139)",#FFA38B,    
  1635 C           ,"rgb(255,141,109)",#FF8D6D,    
  1645 C           ,"rgb(255,106,57) ",#FF6A39,    
  1655 C           ,"rgb(252,76,2)   ",#FC4C02,    
  1665 C           ,"rgb(220,68,5)   ",#DC4405,    
  1675 C           ,"rgb(169,67,30)  ",#A9431E,    
  1685 C           ,"rgb(131,57,33)  ",#833921,    
  1765 C           ,"rgb(255,163,181)",#FFA3B5,    
  1767 C           ,"rgb(252,175,192)",#FCAFC0,    
  1775 C           ,"rgb(255,141,161)",#FF8DA1,    
  1777 C           ,"rgb(251,99,126) ",#FB637E,    
  1785 C           ,"rgb(248,72,94)  ",#F8485E,    
  1787 C           ,"rgb(244,54,76)  ",#F4364C,    
  1788 C           ,"rgb(238,39,55)  ",#EE2737,    
  1795 C           ,"rgb(210,38,48)  ",#D22630,    
  1797 C           ,"rgb(203,51,59)  ",#CB333B,    
  1805 C           ,"rgb(175,39,47)  ",#AF272F,    
  1807 C           ,"rgb(164,52,58)  ",#A4343A,    
  1815 C           ,"rgb(124,37,41)  ",#7C2529,    
  1817 C           ,"rgb(100,51,53)  ",#643335,    
  1895 C           ,"rgb(245,182,205)",#F5B6CD,    
  1905 C           ,"rgb(245,155,187)",#F59BBB,    
  1915 C           ,"rgb(239,74,129) ",#EF4A81,    
  1925 C           ,"rgb(224,0,77)   ",#E0004D,    
  1935 C           ,"rgb(197,0,62)   ",#C5003E,    
  1945 C           ,"rgb(166,9,61)   ",#A6093D,    
  1955 C           ,"rgb(138,21,56)  ",#8A1538,    
  2001 C           ,"rgb(248,229,154)",#F8E59A,    
  2002 C           ,"rgb(249,225,125)",#F9E17D,    
  2003 C           ,"rgb(249,226,103)",#F9E267,    
  2004 C           ,"rgb(251,221,122)",#FBDD7A,    
  2005 C           ,"rgb(254,216,128)",#FED880,    
  2006 C           ,"rgb(235,188,78) ",#EBBC4E,    
  2007 C           ,"rgb(224,165,38) ",#E0A526,    
  2008 C           ,"rgb(239,192,110)",#EFC06E,    
  2009 C           ,"rgb(239,182,97) ",#EFB661,    
  2010 C           ,"rgb(255,173,0)  ",#FFAD00,    
  2011 C           ,"rgb(237,155,51) ",#ED9B33,    
  2012 C           ,"rgb(239,150,0)  ",#EF9600,    
  2013 C           ,"rgb(255,152,0)  ",#FF9800,    
  2014 C           ,"rgb(185,112,0)  ",#B97000,    
  2015 C           ,"rgb(248,207,169)",#F8CFA9,    
  2016 C           ,"rgb(255,182,115)",#FFB673,    
  2017 C           ,"rgb(248,173,109)",#F8AD6D,    
  2018 C           ,"rgb(255,117,0)  ",#FF7500,    
  2019 C           ,"rgb(215,107,0)  ",#D76B00,    
  2020 C           ,"rgb(190,84,0)   ",#BE5400,    
  2021 C           ,"rgb(157,72,21)  ",#9D4815,    
  2022 C           ,"rgb(250,170,141)",#FAAA8D,    
  2023 C           ,"rgb(250,147,112)",#FA9370,    
  2024 C           ,"rgb(248,124,86) ",#F87C56,    
  2025 C           ,"rgb(255,138,61) ",#FF8A3D,    
  2026 C           ,"rgb(244,99,58)  ",#F4633A,    
  2027 C           ,"rgb(238,83,64)  ",#EE5340,    
  2028 C           ,"rgb(235,51,0)   ",#EB3300,    
  2029 C           ,"rgb(242,130,127)",#F2827F,    
  2030 C           ,"rgb(221,121,117)",#DD7975,    
  2031 C           ,"rgb(214,105,101)",#D66965,    
  2032 C           ,"rgb(208,90,87)  ",#D05A57,    
  2033 C           ,"rgb(197,70,68)  ",#C54644,    
  2034 C           ,"rgb(231,60,62)  ",#E73C3E,    
  2035 C           ,"rgb(214,0,28)   ",#D6001C,    
  2036 C           ,"rgb(248,190,214)",#F8BED6,    
  2037 C           ,"rgb(243,149,199)",#F395C7,    
  2038 C           ,"rgb(239,96,163) ",#EF60A3,    
  2039 C           ,"rgb(230,56,136) ",#E63888,    
  2040 C           ,"rgb(219,10,91)  ",#DB0A5B,    
  2041 C           ,"rgb(161,34,78)  ",#A1224E,    
  2042 C           ,"rgb(112,39,61)  ",#70273D,    
  2043 C           ,"rgb(234,196,210)",#EAC4D2,    
  2044 C           ,"rgb(231,147,183)",#E793B7,    
  2045 C           ,"rgb(221,116,161)",#DD74A1,    
  2046 C           ,"rgb(207,87,138) ",#CF578A,    
  2047 C           ,"rgb(165,69,112) ",#A54570,    
  2048 C           ,"rgb(151,57,97)  ",#973961,    
  2049 C           ,"rgb(133,44,77)  ",#852C4D,    
  2050 C           ,"rgb(239,215,229)",#EFD7E5,    
  2051 C           ,"rgb(221,194,207)",#DDC2CF,    
  2052 C           ,"rgb(200,159,182)",#C89FB6,    
  2053 C           ,"rgb(179,128,157)",#B3809D,    
  2054 C           ,"rgb(158,112,139)",#9E708B,    
  2055 C           ,"rgb(144,95,123) ",#905F7B,    
  2056 C           ,"rgb(126,73,102) ",#7E4966,    
  2057 C           ,"rgb(207,146,183)",#CF92B7,    
  2058 C           ,"rgb(187,133,171)",#BB85AB,    
  2059 C           ,"rgb(184,123,161)",#B87BA1,    
  2060 C           ,"rgb(200,107,168)",#C86BA8,    
  2061 C           ,"rgb(173,83,137) ",#AD5389,    
  2062 C           ,"rgb(180,69,141) ",#B4458D,    
  2063 C           ,"rgb(165,48,124) ",#A5307C,    
  2064 C           ,"rgb(224,162,212)",#E0A2D4,    
  2065 C           ,"rgb(222,168,221)",#DEA8DD,    
  2066 C           ,"rgb(210,141,211)",#D28DD3,    
  2067 C           ,"rgb(192,105,194)",#C069C2,    
  2068 C           ,"rgb(177,78,181) ",#B14EB5,    
  2069 C           ,"rgb(164,56,168) ",#A438A8,    
  2070 C           ,"rgb(143,26,149) ",#8F1A95,    
  2071 C           ,"rgb(199,178,222)",#C7B2DE,    
  2072 C           ,"rgb(184,150,212)",#B896D4,    
  2073 C           ,"rgb(175,149,211)",#AF95D3,    
  2074 C           ,"rgb(149,105,190)",#9569BE,    
  2075 C           ,"rgb(136,102,188)",#8866BC,    
  2076 C           ,"rgb(134,89,181) ",#8659B5,    
  2077 C           ,"rgb(110,63,163) ",#6E3FA3,    
  2078 C           ,"rgb(181,157,187)",#B59DBB,    
  2079 C           ,"rgb(155,126,164)",#9B7EA4,    
  2080 C           ,"rgb(152,115,172)",#9873AC,    
  2081 C           ,"rgb(134,94,156) ",#865E9C,    
  2082 C           ,"rgb(120,78,144) ",#784E90,    
  2083 C           ,"rgb(150,94,200) ",#965EC8,    
  2084 C           ,"rgb(127,53,178) ",#7F35B2,    
  2085 C           ,"rgb(222,205,231)",#DECDE7,    
  2086 C           ,"rgb(160,139,203)",#A08BCB,    
  2087 C           ,"rgb(155,125,212)",#9B7DD4,    
  2088 C           ,"rgb(130,93,199) ",#825DC7,    
  2089 C           ,"rgb(114,72,189) ",#7248BD,    
  2090 C           ,"rgb(102,56,182) ",#6638B6,    
  2091 C           ,"rgb(76,18,161)  ",#4C12A1,    
  2092 C           ,"rgb(184,172,214)",#B8ACD6,    
  2093 C           ,"rgb(166,153,193)",#A699C1,    
  2094 C           ,"rgb(142,127,174)",#8E7FAE,    
  2095 C           ,"rgb(121,101,178)",#7965B2,    
  2096 C           ,"rgb(101,78,163) ",#654EA3,    
  2097 C           ,"rgb(98,68,187)  ",#6244BB,    
  2098 C           ,"rgb(74,37,170)  ",#4A25AA,    
  2099 C           ,"rgb(177,162,202)",#B1A2CA,    
  2100 C           ,"rgb(159,143,202)",#9F8FCA,    
  2101 C           ,"rgb(138,117,209)",#8A75D1,    
  2102 C           ,"rgb(101,88,177) ",#6558B1,    
  2103 C           ,"rgb(89,73,167)  ",#5949A7,    
  2104 C           ,"rgb(72,54,152)  ",#483698,    
  2105 C           ,"rgb(57,32,124)  ",#39207C,    
  2106 C           ,"rgb(177,181,206)",#B1B5CE,    
  2107 C           ,"rgb(144,153,186)",#9099BA,    
  2108 C           ,"rgb(119,127,168)",#777FA8,    
  2109 C           ,"rgb(103,109,153)",#676D99,    
  2110 C           ,"rgb(91,97,143)  ",#5B618F,    
  2111 C           ,"rgb(70,78,126)  ",#464E7E,    
  2112 C           ,"rgb(53,31,101)  ",#351F65,    
  2113 C           ,"rgb(165,176,227)",#A5B0E3,    
  2114 C           ,"rgb(131,141,200)",#838DC8,    
  2115 C           ,"rgb(111,121,189)",#6F79BD,    
  2116 C           ,"rgb(96,104,178) ",#6068B2,    
  2117 C           ,"rgb(68,73,156)  ",#44499C,    
  2118 C           ,"rgb(52,53,121)  ",#343579,    
  2119 C           ,"rgb(44,45,101)  ",#2C2D65,    
  2120 C           ,"rgb(190,202,234)",#BECAEA,    
  2121 C           ,"rgb(143,172,217)",#8FACD9,    
  2122 C           ,"rgb(155,174,228)",#9BAEE4,    
  2123 C           ,"rgb(122,147,220)",#7A93DC,    
  2124 C           ,"rgb(111,123,212)",#6F7BD4,    
  2125 C           ,"rgb(84,97,200)  ",#5461C8,    
  2126 C           ,"rgb(48,58,178)  ",#303AB2,    
  2127 C           ,"rgb(184,201,225)",#B8C9E1,    
  2128 C           ,"rgb(152,182,228)",#98B6E4,    
  2129 C           ,"rgb(95,141,218) ",#5F8DDA,    
  2130 C           ,"rgb(85,118,209) ",#5576D1,    
  2131 C           ,"rgb(54,90,189)  ",#365ABD,    
  2132 C           ,"rgb(9,87,195)   ",#0957C3,    
  2133 C           ,"rgb(28,87,165)  ",#1C57A5,    
  2134 C           ,"rgb(147,165,207)",#93A5CF,    
  2135 C           ,"rgb(117,140,192)",#758CC0,    
  2136 C           ,"rgb(131,148,184)",#8394B8,    
  2137 C           ,"rgb(110,128,169)",#6E80A9,    
  2138 C           ,"rgb(100,118,146)",#647692,    
  2139 C           ,"rgb(77,105,149) ",#4D6995,    
  2140 C           ,"rgb(58,83,130)  ",#3A5382,    
  2141 C           ,"rgb(139,190,232)",#8BBEE8,    
  2142 C           ,"rgb(127,173,227)",#7FADE3,    
  2143 C           ,"rgb(62,135,203) ",#3E87CB,    
  2144 C           ,"rgb(0,103,185)  ",#0067B9,    
  2145 C           ,"rgb(0,78,168)   ",#004EA8,    
  2146 C           ,"rgb(0,53,142)   ",#00358E,    
  2147 C           ,"rgb(0,38,119)   ",#002677,    
  2148 C           ,"rgb(97,145,180) ",#6191B4,    
  2149 C           ,"rgb(75,130,168) ",#4B82A8,    
  2150 C           ,"rgb(54,116,157) ",#36749D,    
  2151 C           ,"rgb(37,107,162) ",#256BA2,    
  2152 C           ,"rgb(26,101,143) ",#1A658F,    
  2153 C           ,"rgb(0,86,126)   ",#00567E,    
  2154 C           ,"rgb(0,70,128)   ",#004680,    
  2155 C           ,"rgb(158,181,203)",#9EB5CB,    
  2156 C           ,"rgb(139,166,193)",#8BA6C1,    
  2157 C           ,"rgb(117,148,179)",#7594B3,    
  2158 C           ,"rgb(92,130,165) ",#5C82A5,    
  2159 C           ,"rgb(78,118,156) ",#4E769C,    
  2160 C           ,"rgb(62,105,145) ",#3E6991,    
  2161 C           ,"rgb(40,87,128)  ",#285780,    
  2162 C           ,"rgb(158,166,180)",#9EA6B4,    
  2163 C           ,"rgb(134,156,174)",#869CAE,    
  2164 C           ,"rgb(126,147,167)",#7E93A7,    
  2165 C           ,"rgb(104,129,151)",#688197,    
  2166 C           ,"rgb(87,114,139) ",#57728B,    
  2167 C           ,"rgb(80,109,133) ",#506D85,    
  2168 C           ,"rgb(37,74,93)   ",#254A5D,    
  2169 C           ,"rgb(129,176,210)",#81B0D2,    
  2170 C           ,"rgb(95,155,198) ",#5F9BC6,    
  2171 C           ,"rgb(72,159,223) ",#489FDF,    
  2172 C           ,"rgb(20,123,209) ",#147BD1,    
  2173 C           ,"rgb(0,132,213)  ",#0084D5,    
  2174 C           ,"rgb(0,118,206)  ",#0076CE,    
  2175 C           ,"rgb(0,106,198)  ",#006AC6,    
  2176 C           ,"rgb(166,184,193)",#A6B8C1,    
  2177 C           ,"rgb(127,160,172)",#7FA0AC,    
  2178 C           ,"rgb(107,143,156)",#6B8F9C,    
  2179 C           ,"rgb(82,122,138) ",#527A8A,    
  2180 C           ,"rgb(63,108,125) ",#3F6C7D,    
  2181 C           ,"rgb(42,91,108)  ",#2A5B6C,    
  2182 C           ,"rgb(23,74,91)   ",#174A5B,    
  2183 C           ,"rgb(0,146,189)  ",#0092BD,    
  2184 C           ,"rgb(0,132,212)  ",#0084D4,    
  2185 C           ,"rgb(0,118,165)  ",#0076A5,    
  2186 C           ,"rgb(0,73,134)   ",#004986,    
  2187 C           ,"rgb(0,70,119)   ",#004677,    
  2188 C           ,"rgb(0,66,106)   ",#00426A,    
  2189 C           ,"rgb(0,51,73)    ",#003349,    
  2190 C           ,"rgb(86,183,230) ",#56B7E6,    
  2191 C           ,"rgb(0,163,225)  ",#00A3E1,    
  2192 C           ,"rgb(0,145,218)  ",#0091DA,    
  2193 C           ,"rgb(0,144,218)  ",#0090DA,    
  2194 C           ,"rgb(0,134,214)  ",#0086D6,    
  2195 C           ,"rgb(0,118,207)  ",#0076CF,    
  2196 C           ,"rgb(0,105,177)  ",#0069B1,    
  2197 C           ,"rgb(116,210,231)",#74D2E7,    
  2198 C           ,"rgb(74,201,227) ",#4AC9E3,    
  2199 C           ,"rgb(0,187,220)  ",#00BBDC,    
  2200 C           ,"rgb(4,169,199)  ",#04A9C7,    
  2201 C           ,"rgb(0,174,214)  ",#00AED6,    
  2202 C           ,"rgb(0,165,223)  ",#00A5DF,    
  2203 C           ,"rgb(0,135,174)  ",#0087AE,    
  2204 C           ,"rgb(175,205,215)",#AFCDD7,    
  2205 C           ,"rgb(137,178,196)",#89B2C4,    
  2206 C           ,"rgb(119,159,181)",#779FB5,    
  2207 C           ,"rgb(101,154,177)",#659AB1,    
  2208 C           ,"rgb(84,137,163) ",#5489A3,    
  2209 C           ,"rgb(73,134,160) ",#4986A0,    
  2210 C           ,"rgb(7,79,113)   ",#074F71,    
  2211 C           ,"rgb(111,155,164)",#6F9BA4,    
  2212 C           ,"rgb(80,133,144) ",#508590,    
  2213 C           ,"rgb(51,112,121) ",#337079,    
  2214 C           ,"rgb(47,111,122) ",#2F6F7A,    
  2215 C           ,"rgb(46,86,101)  ",#2E5665,    
  2216 C           ,"rgb(46,77,88)   ",#2E4D58,    
  2217 C           ,"rgb(0,58,64)    ",#003A40,    
  2218 C           ,"rgb(114,176,189)",#72B0BD,    
  2219 C           ,"rgb(92,163,179) ",#5CA3B3,    
  2220 C           ,"rgb(71,151,168) ",#4797A8,    
  2221 C           ,"rgb(45,140,158) ",#2D8C9E,    
  2222 C           ,"rgb(29,130,150) ",#1D8296,    
  2223 C           ,"rgb(0,120,141)  ",#00788D,    
  2224 C           ,"rgb(0,105,128)  ",#006980,    
  2225 C           ,"rgb(120,213,225)",#78D5E1,    
  2226 C           ,"rgb(60,203,218) ",#3CCBDA,    
  2227 C           ,"rgb(89,190,201) ",#59BEC9,    
  2228 C           ,"rgb(0,165,189)  ",#00A5BD,    
  2229 C           ,"rgb(0,156,182)  ",#009CB6,    
  2230 C           ,"rgb(0,140,160)  ",#008CA0,    
  2231 C           ,"rgb(0,124,145)  ",#007C91,    
  2232 C           ,"rgb(113,176,180)",#71B0B4,    
  2233 C           ,"rgb(88,167,175) ",#58A7AF,    
  2234 C           ,"rgb(79,159,166) ",#4F9FA6,    
  2235 C           ,"rgb(40,147,157) ",#28939D,    
  2236 C           ,"rgb(44,145,153) ",#2C9199,    
  2237 C           ,"rgb(5,134,142)  ",#05868E,    
  2238 C           ,"rgb(0,105,117)  ",#006975,    
  2239 C           ,"rgb(0,207,180)  ",#00CFB4,    
  2240 C           ,"rgb(0,193,159)  ",#00C19F,    
  2241 C           ,"rgb(88,162,145) ",#58A291,    
  2242 C           ,"rgb(0,163,118)  ",#00A376,    
  2243 C           ,"rgb(0,149,122)  ",#00957A,    
  2244 C           ,"rgb(27,128,109) ",#1B806D,    
  2245 C           ,"rgb(0,134,85)   ",#008655,    
  2246 C           ,"rgb(168,213,186)",#A8D5BA,    
  2247 C           ,"rgb(119,193,154)",#77C19A,    
  2248 C           ,"rgb(113,183,144)",#71B790,    
  2249 C           ,"rgb(92,170,127) ",#5CAA7F,    
  2250 C           ,"rgb(0,179,115)  ",#00B373,    
  2251 C           ,"rgb(0,173,111)  ",#00AD6F,    
  2252 C           ,"rgb(0,167,74)   ",#00A74A,    
  2253 C           ,"rgb(189,233,201)",#BDE9C9,    
  2254 C           ,"rgb(173,223,179)",#ADDFB3,    
  2255 C           ,"rgb(134,210,149)",#86D295,    
  2256 C           ,"rgb(86,194,113) ",#56C271,    
  2257 C           ,"rgb(0,173,80)   ",#00AD50,    
  2258 C           ,"rgb(0,133,34)   ",#008522,    
  2259 C           ,"rgb(2,114,35)   ",#027223,    
  2260 C           ,"rgb(182,207,174)",#B6CFAE,    
  2261 C           ,"rgb(154,187,145)",#9ABB91,    
  2262 C           ,"rgb(140,172,137)",#8CAC89,    
  2263 C           ,"rgb(116,149,108)",#74956C,    
  2264 C           ,"rgb(107,149,96) ",#6B9560,    
  2265 C           ,"rgb(92,126,81)  ",#5C7E51,    
  2266 C           ,"rgb(51,85,37)   ",#335525,    
  2267 C           ,"rgb(155,225,152)",#9BE198,    
  2268 C           ,"rgb(121,217,124)",#79D97C,    
  2269 C           ,"rgb(124,204,108)",#7CCC6C,    
  2270 C           ,"rgb(45,200,77)  ",#2DC84D,    
  2271 C           ,"rgb(0,187,49)   ",#00BB31,    
  2272 C           ,"rgb(0,154,23)   ",#009A17,    
  2273 C           ,"rgb(37,114,38)  ",#257226,    
  2274 C           ,"rgb(207,220,177)",#CFDCB1,    
  2275 C           ,"rgb(195,220,147)",#C3DC93,    
  2276 C           ,"rgb(137,168,79) ",#89A84F,    
  2277 C           ,"rgb(85,149,27)  ",#55951B,    
  2278 C           ,"rgb(78,128,31)  ",#4E801F,    
  2279 C           ,"rgb(94,126,41)  ",#5E7E29,    
  2280 C           ,"rgb(74,106,29)  ",#4A6A1D,    
  2281 C           ,"rgb(217,234,154)",#D9EA9A,    
  2282 C           ,"rgb(199,233,149)",#C7E995,    
  2283 C           ,"rgb(167,225,99) ",#A7E163,    
  2284 C           ,"rgb(179,213,125)",#B3D57D,    
  2285 C           ,"rgb(147,218,73) ",#93DA49,    
  2286 C           ,"rgb(122,204,0)  ",#7ACC00,    
  2287 C           ,"rgb(91,197,0)   ",#5BC500,    
  2288 C           ,"rgb(200,227,121)",#C8E379,    
  2289 C           ,"rgb(197,217,122)",#C5D97A,    
  2290 C           ,"rgb(170,219,30) ",#AADB1E,    
  2291 C           ,"rgb(167,213,0)  ",#A7D500,    
  2292 C           ,"rgb(147,201,14) ",#93C90E,    
  2293 C           ,"rgb(139,196,0)  ",#8BC400,    
  2294 C           ,"rgb(120,170,0)  ",#78AA00,    
