  code            ,rgb             ,hex    ,name
  573 CP          ,"rgb(202,226,214)",#CAE2D6,    
  574 CP          ,"rgb(76,88,40)   ",#4C5828,    
  575 CP          ,"rgb(101,130,55) ",#658237,    
  576 CP          ,"rgb(119,155,61) ",#779B3D,    
  577 CP          ,"rgb(179,204,132)",#B3CC84,    
  578 CP          ,"rgb(194,216,154)",#C2D89A,    
  579 CP          ,"rgb(199,218,160)",#C7DAA0,    
  580 CP          ,"rgb(205,222,173)",#CDDEAD,    
  581 CP          ,"rgb(101,95,28)  ",#655F1C,    
  582 CP          ,"rgb(147,146,27) ",#93921B,    
  583 CP          ,"rgb(183,190,22) ",#B7BE16,    
  584 CP          ,"rgb(208,215,65) ",#D0D741,    
  585 CP          ,"rgb(221,223,115)",#DDDF73,    
  586 CP          ,"rgb(227,227,133)",#E3E385,    
  587 CP          ,"rgb(228,229,151)",#E4E597,    
  600 CP          ,"rgb(243,237,170)",#F3EDAA,    
  601 CP          ,"rgb(239,234,155)",#EFEA9B,    
  602 CP          ,"rgb(237,232,138)",#EDE88A,    
  603 CP          ,"rgb(237,228,87) ",#EDE457,    
  604 CP          ,"rgb(239,227,42) ",#EFE32A,    
  605 CP          ,"rgb(230,207,0)  ",#E6CF00,    
  606 CP          ,"rgb(217,190,0)  ",#D9BE00,    
  607 CP          ,"rgb(241,236,171)",#F1ECAB,    
  608 CP          ,"rgb(238,232,149)",#EEE895,    
  609 CP          ,"rgb(233,227,123)",#E9E37B,    
  610 CP          ,"rgb(228,217,85) ",#E4D955,    
  611 CP          ,"rgb(216,204,45) ",#D8CC2D,    
  612 CP          ,"rgb(202,185,0)  ",#CAB900,    
  613 CP          ,"rgb(188,167,5)  ",#BCA705,    
  614 CP          ,"rgb(231,226,177)",#E7E2B1,    
  615 CP          ,"rgb(223,217,159)",#DFD99F,    
  616 CP          ,"rgb(215,206,140)",#D7CE8C,    
  617 CP          ,"rgb(205,194,108)",#CDC26C,    
  618 CP          ,"rgb(181,167,66) ",#B5A742,    
  619 CP          ,"rgb(162,148,44) ",#A2942C,    
  620 CP          ,"rgb(148,133,33) ",#948521,    
  621 CP          ,"rgb(216,226,212)",#D8E2D4,    
  622 CP          ,"rgb(187,209,194)",#BBD1C2,    
  623 CP          ,"rgb(162,191,175)",#A2BFAF,    
  624 CP          ,"rgb(135,167,150)",#87A796,    
  625 CP          ,"rgb(103,139,122)",#678B7A,    
  626 CP          ,"rgb(58,106,88)  ",#3A6A58,    
  627 CP          ,"rgb(32,62,53)   ",#203E35,    
  628 CP          ,"rgb(200,227,226)",#C8E3E2,    
  629 CP          ,"rgb(165,213,220)",#A5D5DC,    
  630 CP          ,"rgb(135,203,216)",#87CBD8,    
  631 CP          ,"rgb(41,181,207) ",#29B5CF,    
  632 CP          ,"rgb(0,154,187)  ",#009ABB,    
  633 CP          ,"rgb(0,127,163)  ",#007FA3,    
  634 CP          ,"rgb(0,109,144)  ",#006D90,    
  635 CP          ,"rgb(182,220,228)",#B6DCE4,    
  636 CP          ,"rgb(163,213,227)",#A3D5E3,    
  637 CP          ,"rgb(101,193,222)",#65C1DE,    
  638 CP          ,"rgb(0,173,215)  ",#00ADD7,    
  639 CP          ,"rgb(0,152,208)  ",#0098D0,    
  640 CP          ,"rgb(0,133,190)  ",#0085BE,    
  641 CP          ,"rgb(0,119,181)  ",#0077B5,    
  642 CP          ,"rgb(214,226,235)",#D6E2EB,    
  643 CP          ,"rgb(199,217,231)",#C7D9E7,    
  644 CP          ,"rgb(151,184,212)",#97B8D4,    
  645 CP          ,"rgb(121,160,198)",#79A0C6,    
  646 CP          ,"rgb(85,136,181) ",#5588B5,    
  647 CP          ,"rgb(13,91,144)  ",#0D5B90,    
  648 CP          ,"rgb(29,61,102)  ",#1D3D66,    
  649 CP          ,"rgb(222,229,237)",#DEE5ED,    
  650 CP          ,"rgb(202,213,228)",#CAD5E4,    
  651 CP          ,"rgb(163,186,216)",#A3BAD8,    
  652 CP          ,"rgb(117,154,196)",#759AC4,    
  653 CP          ,"rgb(35,94,150)  ",#235E96,    
  654 CP          ,"rgb(32,66,108)  ",#20426C,    
  655 CP          ,"rgb(37,53,90)   ",#25355A,    
  656 CP          ,"rgb(223,232,242)",#DFE8F2,    
  657 CP          ,"rgb(198,214,235)",#C6D6EB,    
  658 CP          ,"rgb(169,196,227)",#A9C4E3,    
  659 CP          ,"rgb(123,160,208)",#7BA0D0,    
  660 CP          ,"rgb(57,117,183) ",#3975B7,    
  661 CP          ,"rgb(39,81,151)  ",#275197,    
  662 CP          ,"rgb(48,63,130)  ",#303F82,    
  663 CP          ,"rgb(228,222,231)",#E4DEE7,    
  664 CP          ,"rgb(222,215,227)",#DED7E3,    
  665 CP          ,"rgb(200,191,216)",#C8BFD8,    
  666 CP          ,"rgb(159,148,184)",#9F94B8,    
  667 CP          ,"rgb(116,103,150)",#746796,    
  668 CP          ,"rgb(92,72,122)  ",#5C487A,    
  669 CP          ,"rgb(61,43,90)   ",#3D2B5A,    
  670 CP          ,"rgb(237,213,228)",#EDD5E4,    
  671 CP          ,"rgb(229,195,217)",#E5C3D9,    
  672 CP          ,"rgb(219,165,199)",#DBA5C7,    
  673 CP          ,"rgb(212,146,187)",#D492BB,    
  674 CP          ,"rgb(195,88,153) ",#C35899,    
  675 CP          ,"rgb(177,31,121) ",#B11F79,    
  676 CP          ,"rgb(159,30,84)  ",#9F1E54,    
  677 CP          ,"rgb(231,210,223)",#E7D2DF,    
  678 CP          ,"rgb(226,199,217)",#E2C7D9,    
  679 CP          ,"rgb(227,193,215)",#E3C1D7,    
  680 CP          ,"rgb(203,150,185)",#CB96B9,    
  681 CP          ,"rgb(185,115,160)",#B973A0,    
  682 CP          ,"rgb(153,72,121) ",#994879,    
  683 CP          ,"rgb(127,41,82)  ",#7F2952,    
  684 CP          ,"rgb(228,202,214)",#E4CAD6,    
  685 CP          ,"rgb(228,190,210)",#E4BED2,    
  686 CP          ,"rgb(217,170,198)",#D9AAC6,    
  687 CP          ,"rgb(196,137,171)",#C489AB,    
  688 CP          ,"rgb(181,111,151)",#B56F97,    
  689 CP          ,"rgb(146,60,108) ",#923C6C,    
  690 CP          ,"rgb(100,37,65)  ",#642541,    
  691 CP          ,"rgb(240,216,215)",#F0D8D7,    
  692 CP          ,"rgb(229,193,199)",#E5C1C7,    
  693 CP          ,"rgb(216,167,180)",#D8A7B4,    
  694 CP          ,"rgb(201,143,156)",#C98F9C,    
  695 CP          ,"rgb(183,119,131)",#B77783,    
  696 CP          ,"rgb(150,75,87)  ",#964B57,    
  697 CP          ,"rgb(140,67,76)  ",#8C434C,    
  698 CP          ,"rgb(242,215,219)",#F2D7DB,    
  699 CP          ,"rgb(238,196,206)",#EEC4CE,    
  700 CP          ,"rgb(235,177,191)",#EBB1BF,    
  701 CP          ,"rgb(229,145,166)",#E591A6,    
  702 CP          ,"rgb(211,105,127)",#D3697F,    
  703 CP          ,"rgb(186,68,88)  ",#BA4458,    
  704 CP          ,"rgb(164,48,60)  ",#A4303C,    
  705 CP          ,"rgb(243,224,227)",#F3E0E3,    
  706 CP          ,"rgb(240,204,208)",#F0CCD0,    
  707 CP          ,"rgb(236,184,196)",#ECB8C4,    
  708 CP          ,"rgb(231,152,166)",#E798A6,    
  709 CP          ,"rgb(226,122,137)",#E27A89,    
  710 CP          ,"rgb(222,90,108) ",#DE5A6C,    
  711 CP          ,"rgb(218,50,72)  ",#DA3248,    
  712 CP          ,"rgb(242,206,176)",#F2CEB0,    
  713 CP          ,"rgb(241,195,159)",#F1C39F,    
  714 CP          ,"rgb(238,175,122)",#EEAF7A,    
  715 CP          ,"rgb(233,149,75) ",#E9954B,    
  716 CP          ,"rgb(230,136,53) ",#E68835,    
  717 CP          ,"rgb(227,122,51) ",#E37A33,    
  718 CP          ,"rgb(209,105,46) ",#D1692E,    
  719 CP          ,"rgb(238,208,173)",#EED0AD,    
  720 CP          ,"rgb(233,186,144)",#E9BA90,    
  721 CP          ,"rgb(226,167,112)",#E2A770,    
  722 CP          ,"rgb(203,134,68) ",#CB8644,    
  723 CP          ,"rgb(185,112,29) ",#B9701D,    
  724 CP          ,"rgb(152,86,31)  ",#98561F,    
  725 CP          ,"rgb(129,70,29)  ",#81461D,    
  726 CP          ,"rgb(230,201,165)",#E6C9A5,    
  727 CP          ,"rgb(220,184,148)",#DCB894,    
  728 CP          ,"rgb(202,159,117)",#CA9F75,    
  729 CP          ,"rgb(187,133,77) ",#BB854D,    
  730 CP          ,"rgb(160,105,50) ",#A06932,    
  731 CP          ,"rgb(121,73,29)  ",#79491D,    
  732 CP          ,"rgb(107,67,28)  ",#6B431C,    
  1205 CP         ,"rgb(249,228,157)",#F9E49D,    
  1215 CP         ,"rgb(247,220,134)",#F7DC86,    
  1225 CP         ,"rgb(242,193,80) ",#F2C150,    
  1235 CP         ,"rgb(238,173,26) ",#EEAD1A,    
  1245 CP         ,"rgb(192,143,35) ",#C08F23,    
  1255 CP         ,"rgb(172,131,37) ",#AC8325,    
  1265 CP         ,"rgb(144,113,39) ",#907127,    
  1345 CP         ,"rgb(242,203,142)",#F2CB8E,    
  1355 CP         ,"rgb(241,194,122)",#F1C27A,    
  1365 CP         ,"rgb(237,174,90) ",#EDAE5A,    
  1375 CP         ,"rgb(233,156,52) ",#E99C34,    
  1385 CP         ,"rgb(217,133,45) ",#D9852D,    
  1395 CP         ,"rgb(160,105,40) ",#A06928,    
  1405 CP         ,"rgb(116,81,37)  ",#745125,    
  1485 CP         ,"rgb(239,182,112)",#EFB670,    
  1495 CP         ,"rgb(235,161,73) ",#EBA149,    
  1505 CP         ,"rgb(231,142,46) ",#E78E2E,    
  1525 CP         ,"rgb(203,100,35) ",#CB6423,    
  1535 CP         ,"rgb(151,82,34)  ",#975222,    
  1545 CP         ,"rgb(100,59,30)  ",#643B1E,    
  1555 CP         ,"rgb(240,193,153)",#F0C199,    
  1565 CP         ,"rgb(236,171,119)",#ECAB77,    
  1575 CP         ,"rgb(232,148,73) ",#E89449,    
  1585 CP         ,"rgb(229,132,38) ",#E58426,    
  1595 CP         ,"rgb(218,112,40) ",#DA7028,    
  1605 CP         ,"rgb(163,90,36)  ",#A35A24,    
  1615 CP         ,"rgb(140,78,32)  ",#8C4E20,    
  1625 CP         ,"rgb(235,171,139)",#EBAB8B,    
  1635 CP         ,"rgb(232,152,109)",#E8986D,    
  1645 CP         ,"rgb(228,130,74) ",#E4824A,    
  1655 CP         ,"rgb(225,112,37) ",#E17025,    
  1665 CP         ,"rgb(223,100,38) ",#DF6426,    
  1675 CP         ,"rgb(169,75,38)  ",#A94B26,    
  1685 CP         ,"rgb(135,65,34)  ",#874122,    
  1765 CP         ,"rgb(234,172,174)",#EAACAE,    
  1767 CP         ,"rgb(237,189,194)",#EDBDC2,    
  1775 CP         ,"rgb(232,159,162)",#E89FA2,    
  1777 CP         ,"rgb(226,126,138)",#E27E8A,    
  1785 CP         ,"rgb(224,105,102)",#E06966,    
  1787 CP         ,"rgb(221,91,97)  ",#DD5B61,    
  1788 CP         ,"rgb(222,83,70)  ",#DE5346,    
  1795 CP         ,"rgb(214,61,54)  ",#D63D36,    
  1797 CP         ,"rgb(202,54,57)  ",#CA3639,    
  1805 CP         ,"rgb(180,55,60)  ",#B4373C,    
  1807 CP         ,"rgb(164,56,61)  ",#A4383D,    
  1815 CP         ,"rgb(127,47,45)  ",#7F2F2D,    
  1817 CP         ,"rgb(104,55,55)  ",#683737,    
  1895 CP         ,"rgb(237,192,210)",#EDC0D2,    
  1905 CP         ,"rgb(232,164,184)",#E8A4B8,    
  1915 CP         ,"rgb(225,111,143)",#E16F8F,    
  1925 CP         ,"rgb(219,55,98)  ",#DB3762,    
  1935 CP         ,"rgb(204,48,87)  ",#CC3057,    
  1945 CP         ,"rgb(172,44,74)  ",#AC2C4A,    
  1955 CP         ,"rgb(146,40,65)  ",#922841,    
  2001 CP         ,"rgb(247,229,134)",#F7E586,    
  2002 CP         ,"rgb(248,226,110)",#F8E26E,    
  2003 CP         ,"rgb(250,228,72) ",#FAE448,    
  2004 CP         ,"rgb(246,219,103)",#F6DB67,    
  2005 CP         ,"rgb(244,209,104)",#F4D168,    
  2006 CP         ,"rgb(242,192,49) ",#F2C031,    
  2007 CP         ,"rgb(233,168,0)  ",#E9A800,    
  2008 CP         ,"rgb(240,188,58) ",#F0BC3A,    
  2009 CP         ,"rgb(237,172,32) ",#EDAC20,    
  2010 CP         ,"rgb(238,170,0)  ",#EEAA00,    
  2011 CP         ,"rgb(234,154,0)  ",#EA9A00,    
  2012 CP         ,"rgb(235,157,0)  ",#EB9D00,    
  2013 CP         ,"rgb(235,156,0)  ",#EB9C00,    
  2014 CP         ,"rgb(185,122,7)  ",#B97A07,    
  2015 CP         ,"rgb(242,212,168)",#F2D4A8,    
  2016 CP         ,"rgb(237,180,106)",#EDB46A,    
  2017 CP         ,"rgb(237,180,110)",#EDB46E,    
  2018 CP         ,"rgb(232,141,25) ",#E88D19,    
  2019 CP         ,"rgb(225,124,15) ",#E17C0F,    
  2020 CP         ,"rgb(187,108,23) ",#BB6C17,    
  2021 CP         ,"rgb(163,84,27)  ",#A3541B,    
  2022 CP         ,"rgb(236,176,134)",#ECB086,    
  2023 CP         ,"rgb(233,163,116)",#E9A374,    
  2024 CP         ,"rgb(230,142,94) ",#E68E5E,    
  2025 CP         ,"rgb(233,157,87) ",#E99D57,    
  2026 CP         ,"rgb(227,123,68) ",#E37B44,    
  2027 CP         ,"rgb(224,108,66) ",#E06C42,    
  2028 CP         ,"rgb(222,87,34)  ",#DE5722,    
  2029 CP         ,"rgb(225,118,98) ",#E17662,    
  2030 CP         ,"rgb(223,107,92) ",#DF6B5C,    
  2031 CP         ,"rgb(213,99,87)  ",#D56357,    
  2032 CP         ,"rgb(206,81,72)  ",#CE5148,    
  2033 CP         ,"rgb(192,67,59)  ",#C0433B,    
  2034 CP         ,"rgb(218,71,47)  ",#DA472F,    
  2035 CP         ,"rgb(209,46,40)  ",#D12E28,    
  2036 CP         ,"rgb(235,191,210)",#EBBFD2,    
  2037 CP         ,"rgb(224,155,190)",#E09BBE,    
  2038 CP         ,"rgb(223,120,168)",#DF78A8,    
  2039 CP         ,"rgb(219,85,143) ",#DB558F,    
  2040 CP         ,"rgb(216,47,79)  ",#D82F4F,    
  2041 CP         ,"rgb(151,41,65)  ",#972941,    
  2042 CP         ,"rgb(111,54,57)  ",#6F3639,    
  2043 CP         ,"rgb(231,201,210)",#E7C9D2,    
  2044 CP         ,"rgb(227,145,177)",#E391B1,    
  2045 CP         ,"rgb(221,109,152)",#DD6D98,    
  2046 CP         ,"rgb(210,73,127) ",#D2497F,    
  2047 CP         ,"rgb(160,58,99)  ",#A03A63,    
  2048 CP         ,"rgb(146,55,86)  ",#923756,    
  2049 CP         ,"rgb(122,51,67)  ",#7A3343,    
  2050 CP         ,"rgb(231,214,220)",#E7D6DC,    
  2051 CP         ,"rgb(220,196,206)",#DCC4CE,    
  2052 CP         ,"rgb(199,161,178)",#C7A1B2,    
  2053 CP         ,"rgb(175,128,153)",#AF8099,    
  2054 CP         ,"rgb(149,115,129)",#957381,    
  2055 CP         ,"rgb(127,94,108) ",#7F5E6C,    
  2056 CP         ,"rgb(111,79,94)  ",#6F4F5E,    
  2057 CP         ,"rgb(211,145,183)",#D391B7,    
  2058 CP         ,"rgb(183,131,167)",#B783A7,    
  2059 CP         ,"rgb(183,119,154)",#B7779A,    
  2060 CP         ,"rgb(193,97,152) ",#C16198,    
  2061 CP         ,"rgb(176,73,130) ",#B04982,    
  2062 CP         ,"rgb(174,51,126) ",#AE337E,    
  2063 CP         ,"rgb(165,39,122) ",#A5277A,    
  2064 CP         ,"rgb(207,154,191)",#CF9ABF,    
  2065 CP         ,"rgb(206,165,197)",#CEA5C5,    
  2066 CP         ,"rgb(191,145,186)",#BF91BA,    
  2067 CP         ,"rgb(173,111,164)",#AD6FA4,    
  2068 CP         ,"rgb(165,94,152) ",#A55E98,    
  2069 CP         ,"rgb(154,73,139) ",#9A498B,    
  2070 CP         ,"rgb(139,58,131) ",#8B3A83,    
  2071 CP         ,"rgb(196,177,207)",#C4B1CF,    
  2072 CP         ,"rgb(176,151,193)",#B097C1,    
  2073 CP         ,"rgb(169,147,191)",#A993BF,    
  2074 CP         ,"rgb(148,115,171)",#9473AB,    
  2075 CP         ,"rgb(138,116,173)",#8A74AD,    
  2076 CP         ,"rgb(130,99,161) ",#8263A1,    
  2077 CP         ,"rgb(105,73,145) ",#694991,    
  2078 CP         ,"rgb(180,155,192)",#B49BC0,    
  2079 CP         ,"rgb(155,131,166)",#9B83A6,    
  2080 CP         ,"rgb(155,125,177)",#9B7DB1,    
  2081 CP         ,"rgb(127,89,154) ",#7F599A,    
  2082 CP         ,"rgb(109,65,137) ",#6D4189,    
  2083 CP         ,"rgb(149,111,167)",#956FA7,    
  2084 CP         ,"rgb(113,64,136) ",#714088,    
  2085 CP         ,"rgb(222,206,223)",#DECEDF,    
  2086 CP         ,"rgb(153,137,185)",#9989B9,    
  2087 CP         ,"rgb(147,133,182)",#9385B6,    
  2088 CP         ,"rgb(122,106,165)",#7A6AA5,    
  2089 CP         ,"rgb(103,82,147) ",#675293,    
  2090 CP         ,"rgb(97,70,139)  ",#61468B,    
  2091 CP         ,"rgb(81,56,129)  ",#513881,    
  2092 CP         ,"rgb(178,166,202)",#B2A6CA,    
  2093 CP         ,"rgb(161,152,193)",#A198C1,    
  2094 CP         ,"rgb(132,124,174)",#847CAE,    
  2095 CP         ,"rgb(112,101,163)",#7065A3,    
  2096 CP         ,"rgb(94,81,148)  ",#5E5194,    
  2097 CP         ,"rgb(94,81,149)  ",#5E5195,    
  2098 CP         ,"rgb(72,62,135)  ",#483E87,    
  2099 CP         ,"rgb(168,154,194)",#A89AC2,    
  2100 CP         ,"rgb(155,145,190)",#9B91BE,    
  2101 CP         ,"rgb(132,127,180)",#847FB4,    
  2102 CP         ,"rgb(94,92,159)  ",#5E5C9F,    
  2103 CP         ,"rgb(86,76,147)  ",#564C93,    
  2104 CP         ,"rgb(68,64,137)  ",#444089,    
  2105 CP         ,"rgb(56,44,117)  ",#382C75,    
  2106 CP         ,"rgb(183,192,211)",#B7C0D3,    
  2107 CP         ,"rgb(158,163,183)",#9EA3B7,    
  2108 CP         ,"rgb(122,133,160)",#7A85A0,    
  2109 CP         ,"rgb(92,109,139) ",#5C6D8B,    
  2110 CP         ,"rgb(81,93,130)  ",#515D82,    
  2111 CP         ,"rgb(63,81,115)  ",#3F5173,    
  2112 CP         ,"rgb(42,48,101)  ",#2A3065,    
  2113 CP         ,"rgb(160,173,211)",#A0ADD3,    
  2114 CP         ,"rgb(131,143,192)",#838FC0,    
  2115 CP         ,"rgb(101,127,184)",#657FB8,    
  2116 CP         ,"rgb(86,110,172) ",#566EAC,    
  2117 CP         ,"rgb(58,76,147)  ",#3A4C93,    
  2118 CP         ,"rgb(49,57,127)  ",#31397F,    
  2119 CP         ,"rgb(47,54,106)  ",#2F366A,    
  2120 CP         ,"rgb(193,209,231)",#C1D1E7,    
  2121 CP         ,"rgb(140,173,214)",#8CADD6,    
  2122 CP         ,"rgb(150,171,210)",#96ABD2,    
  2123 CP         ,"rgb(111,140,194)",#6F8CC2,    
  2124 CP         ,"rgb(99,125,183) ",#637DB7,    
  2125 CP         ,"rgb(86,112,175) ",#5670AF,    
  2126 CP         ,"rgb(45,81,154)  ",#2D519A,    
  2127 CP         ,"rgb(184,207,231)",#B8CFE7,    
  2128 CP         ,"rgb(146,178,217)",#92B2D9,    
  2129 CP         ,"rgb(101,147,200)",#6593C8,    
  2130 CP         ,"rgb(90,127,188) ",#5A7FBC,    
  2131 CP         ,"rgb(70,106,173) ",#466AAD,    
  2132 CP         ,"rgb(48,100,169) ",#3064A9,    
  2133 CP         ,"rgb(21,94,164)  ",#155EA4,    
  2134 CP         ,"rgb(150,169,208)",#96A9D0,    
  2135 CP         ,"rgb(103,136,190)",#6788BE,    
  2136 CP         ,"rgb(123,146,173)",#7B92AD,    
  2137 CP         ,"rgb(99,125,156) ",#637D9C,    
  2138 CP         ,"rgb(99,118,130) ",#637682,    
  2139 CP         ,"rgb(85,113,143) ",#55718F,    
  2140 CP         ,"rgb(47,78,116)  ",#2F4E74,    
  2141 CP         ,"rgb(133,184,223)",#85B8DF,    
  2142 CP         ,"rgb(121,165,210)",#79A5D2,    
  2143 CP         ,"rgb(67,132,191) ",#4384BF,    
  2144 CP         ,"rgb(0,105,173)  ",#0069AD,    
  2145 CP         ,"rgb(17,83,145)  ",#115391,    
  2146 CP         ,"rgb(29,68,129)  ",#1D4481,    
  2147 CP         ,"rgb(42,59,128)  ",#2A3B80,    
  2148 CP         ,"rgb(102,144,171)",#6690AB,    
  2149 CP         ,"rgb(80,133,164) ",#5085A4,    
  2150 CP         ,"rgb(64,119,151) ",#407797,    
  2151 CP         ,"rgb(28,110,165) ",#1C6EA5,    
  2152 CP         ,"rgb(19,101,139) ",#13658B,    
  2153 CP         ,"rgb(1,83,121)   ",#015379,    
  2154 CP         ,"rgb(1,71,121)   ",#014779,    
  2155 CP         ,"rgb(168,189,206)",#A8BDCE,    
  2156 CP         ,"rgb(140,168,191)",#8CA8BF,    
  2157 CP         ,"rgb(113,150,177)",#7196B1,    
  2158 CP         ,"rgb(87,132,162) ",#5784A2,    
  2159 CP         ,"rgb(78,122,153) ",#4E7A99,    
  2160 CP         ,"rgb(60,111,142) ",#3C6F8E,    
  2161 CP         ,"rgb(23,89,126)  ",#17597E,    
  2162 CP         ,"rgb(155,171,181)",#9BABB5,    
  2163 CP         ,"rgb(130,151,159)",#82979F,    
  2164 CP         ,"rgb(114,142,156)",#728E9C,    
  2165 CP         ,"rgb(89,122,139) ",#597A8B,    
  2166 CP         ,"rgb(73,107,126) ",#496B7E,    
  2167 CP         ,"rgb(63,101,120) ",#3F6578,    
  2168 CP         ,"rgb(19,65,83)   ",#134153,    
  2169 CP         ,"rgb(129,177,209)",#81B1D1,    
  2170 CP         ,"rgb(70,153,197) ",#4699C5,    
  2171 CP         ,"rgb(63,160,214) ",#3FA0D6,    
  2172 CP         ,"rgb(40,128,191) ",#2880BF,    
  2173 CP         ,"rgb(0,137,200)  ",#0089C8,    
  2174 CP         ,"rgb(0,118,187)  ",#0076BB,    
  2175 CP         ,"rgb(0,108,180)  ",#006CB4,    
  2176 CP         ,"rgb(173,191,193)",#ADBFC1,    
  2177 CP         ,"rgb(118,159,171)",#769FAB,    
  2178 CP         ,"rgb(80,134,151) ",#508697,    
  2179 CP         ,"rgb(64,118,133) ",#407685,    
  2180 CP         ,"rgb(47,105,121) ",#2F6979,    
  2181 CP         ,"rgb(28,86,104)  ",#1C5668,    
  2182 CP         ,"rgb(21,79,95)   ",#154F5F,    
  2183 CP         ,"rgb(0,148,186)  ",#0094BA,    
  2184 CP         ,"rgb(0,139,203)  ",#008BCB,    
  2185 CP         ,"rgb(0,124,168)  ",#007CA8,    
  2186 CP         ,"rgb(0,84,131)   ",#005483,    
  2187 CP         ,"rgb(0,82,127)   ",#00527F,    
  2188 CP         ,"rgb(0,71,108)   ",#00476C,    
  2189 CP         ,"rgb(13,57,78)   ",#0D394E,    
  2190 CP         ,"rgb(63,177,226) ",#3FB1E2,    
  2191 CP         ,"rgb(5,160,217)  ",#05A0D9,    
  2192 CP         ,"rgb(0,148,210)  ",#0094D2,    
  2193 CP         ,"rgb(0,140,204)  ",#008CCC,    
  2194 CP         ,"rgb(0,135,201)  ",#0087C9,    
  2195 CP         ,"rgb(0,116,188)  ",#0074BC,    
  2196 CP         ,"rgb(0,107,173)  ",#006BAD,    
  2197 CP         ,"rgb(138,200,212)",#8AC8D4,    
  2198 CP         ,"rgb(101,188,205)",#65BCCD,    
  2199 CP         ,"rgb(40,177,202) ",#28B1CA,    
  2200 CP         ,"rgb(0,168,195)  ",#00A8C3,    
  2201 CP         ,"rgb(0,169,200)  ",#00A9C8,    
  2202 CP         ,"rgb(0,159,213)  ",#009FD5,    
  2203 CP         ,"rgb(0,138,176)  ",#008AB0,    
  2204 CP         ,"rgb(176,204,216)",#B0CCD8,    
  2205 CP         ,"rgb(120,174,189)",#78AEBD,    
  2206 CP         ,"rgb(111,159,182)",#6F9FB6,    
  2207 CP         ,"rgb(75,149,171) ",#4B95AB,    
  2208 CP         ,"rgb(88,137,161) ",#5889A1,    
  2209 CP         ,"rgb(67,133,154) ",#43859A,    
  2210 CP         ,"rgb(18,76,100)  ",#124C64,    
  2211 CP         ,"rgb(117,160,163)",#75A0A3,    
  2212 CP         ,"rgb(81,132,138) ",#51848A,    
  2213 CP         ,"rgb(60,113,118) ",#3C7176,    
  2214 CP         ,"rgb(50,113,121) ",#327179,    
  2215 CP         ,"rgb(33,90,103)  ",#215A67,    
  2216 CP         ,"rgb(41,79,90)   ",#294F5A,    
  2217 CP         ,"rgb(17,59,64)   ",#113B40,    
  2218 CP         ,"rgb(107,173,182)",#6BADB6,    
  2219 CP         ,"rgb(91,166,177) ",#5BA6B1,    
  2220 CP         ,"rgb(67,149,162) ",#4395A2,    
  2221 CP         ,"rgb(52,135,150) ",#348796,    
  2222 CP         ,"rgb(23,130,144) ",#178290,    
  2223 CP         ,"rgb(0,112,128)  ",#007080,    
  2224 CP         ,"rgb(0,98,117)   ",#006275,    
  2225 CP         ,"rgb(151,202,202)",#97CACA,    
  2226 CP         ,"rgb(105,186,190)",#69BABE,    
  2227 CP         ,"rgb(105,187,188)",#69BBBC,    
  2228 CP         ,"rgb(0,159,172)  ",#009FAC,    
  2229 CP         ,"rgb(0,155,167)  ",#009BA7,    
  2230 CP         ,"rgb(0,138,144)  ",#008A90,    
  2231 CP         ,"rgb(0,126,138)  ",#007E8A,    
  2232 CP         ,"rgb(108,177,179)",#6CB1B3,    
  2233 CP         ,"rgb(75,162,166) ",#4BA2A6,    
  2234 CP         ,"rgb(60,154,159) ",#3C9A9F,    
  2235 CP         ,"rgb(36,142,145) ",#248E91,    
  2236 CP         ,"rgb(49,141,144) ",#318D90,    
  2237 CP         ,"rgb(15,127,131) ",#0F7F83,    
  2238 CP         ,"rgb(0,102,108)  ",#00666C,    
  2239 CP         ,"rgb(115,188,172)",#73BCAC,    
  2240 CP         ,"rgb(69,175,153) ",#45AF99,    
  2241 CP         ,"rgb(79,160,141) ",#4FA08D,    
  2242 CP         ,"rgb(0,155,113)  ",#009B71,    
  2243 CP         ,"rgb(0,147,118)  ",#009376,    
  2244 CP         ,"rgb(34,126,101) ",#227E65,    
  2245 CP         ,"rgb(0,126,81)   ",#007E51,    
  2246 CP         ,"rgb(174,208,180)",#AED0B4,    
  2247 CP         ,"rgb(124,186,150)",#7CBA96,    
  2248 CP         ,"rgb(105,180,141)",#69B48D,    
  2249 CP         ,"rgb(57,165,120) ",#39A578,    
  2250 CP         ,"rgb(33,161,109) ",#21A16D,    
  2251 CP         ,"rgb(0,151,93)   ",#00975D,    
  2252 CP         ,"rgb(0,147,73)   ",#009349,    
  2253 CP         ,"rgb(201,221,195)",#C9DDC3,    
  2254 CP         ,"rgb(183,210,170)",#B7D2AA,    
  2255 CP         ,"rgb(151,194,142)",#97C28E,    
  2256 CP         ,"rgb(114,179,112)",#72B370,    
  2257 CP         ,"rgb(0,151,57)   ",#009739,    
  2258 CP         ,"rgb(0,139,47)   ",#008B2F,    
  2259 CP         ,"rgb(24,115,41)  ",#187329,    
  2260 CP         ,"rgb(184,210,163)",#B8D2A3,    
  2261 CP         ,"rgb(153,190,138)",#99BE8A,    
  2262 CP         ,"rgb(132,173,116)",#84AD74,    
  2263 CP         ,"rgb(101,146,86) ",#659256,    
  2264 CP         ,"rgb(106,152,96) ",#6A9860,    
  2265 CP         ,"rgb(68,118,60)  ",#44763C,    
